Timestamp,Value
Jan 2010,117.8
Feb 2010,64.8
Mar 2010,139.8
Apr 2010,89.4
May 2010,33
Jun 2010,26
Jul 2010,169
Aug 2010,97
Sep 2010,182.6
Oct 2010,234.8
Nov 2010,269.6
Dec 2010,25.6
Jan 2011,134.8
Feb 2011,216.2
Mar 2011,107.4
Apr 2011,60.8
May 2011,202.4
Jun 2011,137.8
Jul 2011,117.6
Aug 2011,118
Sep 2011,213.4
Oct 2011,323.2
Nov 2011,319.4
Dec 2011,321
Jan 2012,211.8
Feb 2012,119
Mar 2012,69.8
Apr 2012,80.6
May 2012,63.6
Jun 2012,205
Jul 2012,138.4
Aug 2012,248.2
Sep 2012,189.4
Oct 2012,195.4
Nov 2012,193
Dec 2012,236.8
Jan 2013,117.6
Feb 2013,88
Mar 2013,51.6
Apr 2013,127.4
May 2013,159.4
Jun 2013,98.4
Jul 2013,77.6
Aug 2013,82.4
Sep 2013,117.6
Oct 2013,318.4
Nov 2013,110.6
Dec 2013,367.8
Jan 2014,362.6
Feb 2014,376.8
Mar 2014,130.6
Apr 2014,79.6
May 2014,130.8
Jun 2014,54.6
Jul 2014,85.6
Aug 2014,142.6
Sep 2014,16.8
Oct 2014,294.4
Nov 2014,225.2
Dec 2014,315.2
Jan 2015,316
Feb 2015,131.6
Mar 2015,173
Apr 2015,72
May 2015,128
Jun 2015,56
Jul 2015,164.8
Aug 2015,120.8
Sep 2015,49.6
Oct 2015,115.6
Nov 2015,319.4
Dec 2015,418
Jan 2016,250.8
Feb 2016,197.2
Mar 2016,95.2
Apr 2016,101.8
May 2016,55.6
Jun 2016,66.6
Jul 2016,147.4
Aug 2016,113.2
Sep 2016,147.4
Oct 2016,62
Nov 2016,125.4
Dec 2016,130.2
Jan 2017,120.2
Feb 2017,226.8
Mar 2017,132.4
Apr 2017,36.2
May 2017,51.2
Jun 2017,169.2
Jul 2017,126.4
Aug 2017,160.2
Sep 2017,171.2
Oct 2017,216.8
Nov 2017,156.8
Dec 2017,144.6
Jan 2018,249.2
Feb 2018,101.4
Mar 2018,82
Apr 2018,107.8
May 2018,32.4
Jun 2018,132
Jul 2018,81.2
Aug 2018,101.8
Sep 2018,118.2
Oct 2018,142.6
Nov 2018,314.2
Dec 2018,171
Jan 2019,85.6
Feb 2019,93.8
Mar 2019,244
Apr 2019,87.8
May 2019,67
Jun 2019,84.2
Jul 2019,125.4
Aug 2019,202.2
Sep 2019,178.6
Oct 2019,146
Nov 2019,95.4
Dec 2019,58
