Timestamp,Value
Jan 2010,37.8
Feb 2010,52
Mar 2010,96
Apr 2010,27.8
May 2010,0
Jun 2010,31
Jul 2010,105.8
Aug 2010,54.4
Sep 2010,84.4
Oct 2010,50.8
Nov 2010,108.6
Dec 2010,29.8
Jan 2011,56.4
Feb 2011,114
Mar 2011,56
Apr 2011,29.4
May 2011,94
Jun 2011,64.6
Jul 2011,123.4
Aug 2011,158.4
Sep 2011,109.4
Oct 2011,134.6
Nov 2011,90.6
Dec 2011,135.8
Jan 2012,75
Feb 2012,26.8
Mar 2012,27.4
Apr 2012,80
May 2012,71
Jun 2012,142
Jul 2012,152.4
Aug 2012,98.6
Sep 2012,115.4
Oct 2012,112.8
Nov 2012,88.8
Dec 2012,137.2
Jan 2013,69.2
Feb 2013,43
Mar 2013,39.4
Apr 2013,55.6
May 2013,56
Jun 2013,27.8
Jul 2013,95.4
Aug 2013,46.2
Sep 2013,60.6
Oct 2013,85
Nov 2013,54
Dec 2013,173.4
Jan 2014,121.6
Feb 2014,158.6
Mar 2014,71
Apr 2014,50.6
May 2014,54.8
Jun 2014,48
Jul 2014,46.8
Aug 2014,106
Sep 2014,4.4
Oct 2014,144.6
Nov 2014,68.2
Dec 2014,156.8
Jan 2015,135.8
Feb 2015,52.6
Mar 2015,83.6
Apr 2015,37.4
May 2015,93.2
Jun 2015,44.4
Jul 2015,101.4
Aug 2015,33.6
Sep 2015,27
Oct 2015,31.2
Nov 2015,193.6
Dec 2015,191.2
Jan 2016,178.4
Feb 2016,87.8
Mar 2016,35.4
Apr 2016,62.6
May 2016,30
Jun 2016,47.6
Jul 2016,92.8
Aug 2016,69.8
Sep 2016,52.2
Oct 2016,22
Nov 2016,87.2
Dec 2016,77.2
Jan 2017,46.8
Feb 2017,81.2
Mar 2017,76.4
Apr 2017,13.2
May 2017,34
Jun 2017,117.4
Jul 2017,60.2
Aug 2017,66.8
Sep 2017,69.4
Oct 2017,71.6
Nov 2017,73.4
Dec 2017,67.4
Jan 2018,100.6
Feb 2018,37.6
Mar 2018,56.8
Apr 2018,61.4
May 2018,19.2
Jun 2018,62
Jul 2018,44.2
Aug 2018,60.8
Sep 2018,65
Oct 2018,49.6
Nov 2018,91.8
Dec 2018,61.8
Jan 2019,22.8
Feb 2019,25.6
Mar 2019,119.4
Apr 2019,39.8
May 2019,63
Jun 2019,57.4
Jul 2019,78.6
Aug 2019,99
Sep 2019,82
Oct 2019,75.4
Nov 2019,65
Dec 2019,28
