Timestamp,Value
Jan 2010,31.2
Feb 2010,77.8
Mar 2010,104.6
Apr 2010,30.4
May 2010,43.4
Jun 2010,32.6
Jul 2010,105.2
Aug 2010,52.6
Sep 2010,86.2
Oct 2010,66.2
Nov 2010,90.6
Dec 2010,50
Jan 2011,85.4
Feb 2011,103.6
Mar 2011,65.8
Apr 2011,24.8
May 2011,51.8
Jun 2011,78.6
Jul 2011,126.2
Aug 2011,135.2
Sep 2011,56.4
Oct 2011,101.2
Nov 2011,71.8
Dec 2011,86.6
Jan 2012,50.8
Feb 2012,22.4
Mar 2012,17.2
Apr 2012,112.4
May 2012,96.8
Jun 2012,151.4
Jul 2012,188.2
Aug 2012,85.2
Sep 2012,94
Oct 2012,121.4
Nov 2012,73.4
Dec 2012,104.8
Jan 2013,57
Feb 2013,34.6
Mar 2013,45.8
Apr 2013,56.4
May 2013,67.2
Jun 2013,19.6
Jul 2013,70.2
Aug 2013,23.6
Sep 2013,65.6
Oct 2013,33
Nov 2013,38.6
Dec 2013,182.8
Jan 2014,83.6
Feb 2014,100.4
Mar 2014,76.4
Apr 2014,63.6
May 2014,78.4
Jun 2014,88.8
Jul 2014,34.8
Aug 2014,94.4
Sep 2014,19.2
Oct 2014,115
Nov 2014,51.6
Dec 2014,115.6
Jan 2015,134.8
Feb 2015,55.6
Mar 2015,82
Apr 2015,9.6
May 2015,80.6
Jun 2015,43.8
Jul 2015,124.2
Aug 2015,45.4
Sep 2015,38
Oct 2015,31.6
Nov 2015,189.8
Dec 2015,240.2
Jan 2016,175
Feb 2016,85.4
Mar 2016,28.4
Apr 2016,95.2
May 2016,43.4
Jun 2016,98.2
Jul 2016,67.6
Aug 2016,55.6
Sep 2016,44.6
Oct 2016,41.6
Nov 2016,61.4
Dec 2016,69.6
Jan 2017,30
Feb 2017,75.6
Mar 2017,67
Apr 2017,6.8
May 2017,31.6
Jun 2017,221.2
Jul 2017,85.8
Aug 2017,77
Sep 2017,77.6
Oct 2017,71
Nov 2017,49.2
Dec 2017,58.8
Jan 2018,90.6
Feb 2018,40.2
Mar 2018,64.2
Apr 2018,83.4
May 2018,20.6
Jun 2018,69.6
Jul 2018,56.2
Aug 2018,75
Sep 2018,74
Oct 2018,51.8
Nov 2018,63.2
Dec 2018,51.2
Jan 2019,12.6
Feb 2019,29.6
Mar 2019,109
Apr 2019,47.4
May 2019,73.4
Jun 2019,115.8
Jul 2019,95.4
Aug 2019,108.6
Sep 2019,95.4
Oct 2019,104
Nov 2019,116
Dec 2019,30.8
