Timestamp,Value
Jan 2010,69.4
Feb 2010,31
Mar 2010,68.8
Apr 2010,98
May 2010,30.6
Jun 2010,46.2
Jul 2010,155.4
Aug 2010,75.4
Sep 2010,135.2
Oct 2010,171.6
Nov 2010,144.6
Dec 2010,22.6
Jan 2011,121
Feb 2011,203.6
Mar 2011,110.4
Apr 2011,68.4
May 2011,89
Jun 2011,122
Jul 2011,78.6
Aug 2011,110.2
Sep 2011,214.6
Oct 2011,193.6
Nov 2011,250
Dec 2011,270.2
Jan 2012,192
Feb 2012,96.2
Mar 2012,75.2
Apr 2012,110.4
May 2012,78.8
Jun 2012,118.2
Jul 2012,182.4
Aug 2012,133.4
Sep 2012,134.2
Oct 2012,139.4
Nov 2012,194.6
Dec 2012,194.6
Jan 2013,203.6
Feb 2013,62.8
Mar 2013,28.8
Apr 2013,126.2
May 2013,114.6
Jun 2013,55
Jul 2013,99.2
Aug 2013,60
Sep 2013,79.8
Oct 2013,248
Nov 2013,96
Dec 2013,345.2
Jan 2014,285.2
Feb 2014,296.4
Mar 2014,178.4
Apr 2014,111
May 2014,93.8
Jun 2014,80.4
Jul 2014,94.4
Aug 2014,105.8
Sep 2014,24
Oct 2014,226.4
Nov 2014,148
Dec 2014,210.2
Jan 2015,300.2
Feb 2015,176.4
Mar 2015,223
Apr 2015,81.2
May 2015,164.2
Jun 2015,105.8
Jul 2015,213.8
Aug 2015,154.2
Sep 2015,35.4
Oct 2015,117.6
Nov 2015,277.2
Dec 2015,414.8
Jan 2016,245.2
Feb 2016,171.8
Mar 2016,79
Apr 2016,106.8
May 2016,113.2
Jun 2016,81.6
Jul 2016,117.4
Aug 2016,76.6
Sep 2016,203.8
Oct 2016,39.6
Nov 2016,25.2
Dec 2016,0.8
Jan 2017,4.8
Feb 2017,10
Mar 2017,9.4
Apr 2017,3.6
May 2017,79.8
Jun 2017,183
Jul 2017,107.6
Aug 2017,196.4
Sep 2017,150.6
Oct 2017,189.4
Nov 2017,102.4
Dec 2017,108.2
Jan 2018,246.6
Feb 2018,81.2
Mar 2018,105.4
Apr 2018,96
May 2018,57.8
Jun 2018,104.2
Jul 2018,77
Aug 2018,103.8
Sep 2018,180.6
Oct 2018,175
Nov 2018,254
Dec 2018,128
Jan 2019,70
Feb 2019,122.6
Mar 2019,182.4
Apr 2019,50.4
May 2019,77.8
Jun 2019,106.2
Jul 2019,109.6
Aug 2019,219.4
Sep 2019,125.8
Oct 2019,150.6
Nov 2019,76.2
Dec 2019,59.4
