Timestamp,Value
Jan 2010,66
Feb 2010,37.6
Mar 2010,108
Apr 2010,56.2
May 2010,26
Jun 2010,24.2
Jul 2010,130
Aug 2010,65
Sep 2010,119.4
Oct 2010,153.2
Nov 2010,179
Dec 2010,27
Jan 2011,103.8
Feb 2011,144.8
Mar 2011,73.4
Apr 2011,49.4
May 2011,165.4
Jun 2011,89.4
Jul 2011,85
Aug 2011,104
Sep 2011,185.2
Oct 2011,181.2
Nov 2011,168
Dec 2011,235.4
Jan 2012,146.8
Feb 2012,79.2
Mar 2012,48
Apr 2012,78.6
May 2012,53.2
Jun 2012,167
Jul 2012,135
Aug 2012,165.2
Sep 2012,165
Oct 2012,141.2
Nov 2012,147.4
Dec 2012,146.4
Jan 2013,134.2
Feb 2013,56.6
Mar 2013,44
Apr 2013,72.6
May 2013,110.8
Jun 2013,87.2
Jul 2013,72.4
Aug 2013,70.2
Sep 2013,90.8
Oct 2013,151.8
Nov 2013,117.6
Dec 2013,246.8
Jan 2014,168.2
Feb 2014,121.8
Mar 2014,36.2
Apr 2014,24.2
May 2014,87.8
Jun 2014,34.6
Jul 2014,46.4
Aug 2014,93
Sep 2014,19.8
Oct 2014,162.2
Nov 2014,142.2
Dec 2014,263.6
Jan 2015,197.8
Feb 2015,95.2
Mar 2015,133
Apr 2015,76
May 2015,134.8
Jun 2015,77
Jul 2015,114.4
Aug 2015,91.4
Sep 2015,35
Oct 2015,97.4
Nov 2015,240.2
Dec 2015,218.4
Jan 2016,121.4
Feb 2016,163
Mar 2016,56.4
Apr 2016,105.8
May 2016,67.6
Jun 2016,65.4
Jul 2016,125.8
Aug 2016,87
Sep 2016,119.2
Oct 2016,50.8
Nov 2016,114.8
Dec 2016,80.2
Jan 2017,107.4
Feb 2017,169
Mar 2017,106.2
Apr 2017,31.2
May 2017,49.4
Jun 2017,157.2
Jul 2017,135.2
Aug 2017,153.6
Sep 2017,149.2
Oct 2017,148
Nov 2017,147.6
Dec 2017,132.6
Jan 2018,175.4
Feb 2018,115.4
Mar 2018,81.2
Apr 2018,81.2
May 2018,42
Jun 2018,74
Jul 2018,74
Aug 2018,105.8
Sep 2018,77.6
Oct 2018,102.4
Nov 2018,173.4
Dec 2018,116
Jan 2019,95.8
Feb 2019,78
Mar 2019,154.2
Apr 2019,50
May 2019,73.4
Jun 2019,62
Jul 2019,114.2
Aug 2019,180.8
Sep 2019,144.6
Oct 2019,90.6
Nov 2019,63.8
Dec 2019,45.6
