Timestamp,Value
Jan 2010,44.4
Feb 2010,38.6
Mar 2010,38.6
Apr 2010,43.2
May 2010,57.8
Jun 2010,23.8
Jul 2010,134.4
Aug 2010,33.4
Sep 2010,102.6
Oct 2010,67.4
Nov 2010,88.4
Dec 2010,43.6
Jan 2011,61.8
Feb 2011,101.8
Mar 2011,55.4
Apr 2011,10.4
May 2011,76.4
Jun 2011,64.8
Jul 2011,102.6
Aug 2011,128
Sep 2011,55.2
Oct 2011,72.4
Nov 2011,61.2
Dec 2011,57.6
Jan 2012,31.2
Feb 2012,20.4
Mar 2012,6.4
Apr 2012,101.4
May 2012,63
Jun 2012,133.8
Jul 2012,99.6
Aug 2012,123.8
Sep 2012,42
Oct 2012,114.6
Nov 2012,51
Dec 2012,136.2
Jan 2013,91.4
Feb 2013,33
Mar 2013,59.8
Apr 2013,39.2
May 2013,69.8
Jun 2013,25.2
Jul 2013,67.8
Aug 2013,29.2
Sep 2013,35.8
Oct 2013,110.8
Nov 2013,21.6
Dec 2013,101.8
Jan 2014,101
Feb 2014,74.2
Mar 2014,36.6
Apr 2014,52.4
May 2014,53.6
Jun 2014,77.2
Jul 2014,73.8
Aug 2014,115.6
Sep 2014,18.8
Oct 2014,99.4
Nov 2014,91.4
Dec 2014,39.6
Jan 2015,61.2
Feb 2015,25.6
Mar 2015,44
Apr 2015,26.4
May 2015,86.4
Jun 2015,40.4
Jul 2015,117.2
Aug 2015,74.6
Sep 2015,26.2
Oct 2015,58.6
Nov 2015,127.4
Dec 2015,134.6
Jan 2016,177
Feb 2016,55.2
Mar 2016,21.2
Apr 2016,68
May 2016,16
Jun 2016,99.8
Jul 2016,84
Aug 2016,41.8
Sep 2016,39.8
Oct 2016,56.6
Nov 2016,32.8
Dec 2016,47
Jan 2017,27.4
Feb 2017,60
Mar 2017,50.6
Apr 2017,5.8
May 2017,48.2
Jun 2017,124.2
Jul 2017,45.6
Aug 2017,85.8
Sep 2017,60.4
Oct 2017,39.8
Nov 2017,39.8
Dec 2017,35.4
Jan 2018,64.4
Feb 2018,21.8
Mar 2018,122.6
Apr 2018,35.2
May 2018,36.4
Jun 2018,31
Jul 2018,59.8
Aug 2018,48.6
Sep 2018,45.8
Oct 2018,46.4
Nov 2018,115.2
Dec 2018,48.6
Jan 2019,8.4
Feb 2019,24.6
Mar 2019,57.8
Apr 2019,33.2
May 2019,83
Jun 2019,63.2
Jul 2019,73.6
Aug 2019,108.6
Sep 2019,69.8
Oct 2019,65.2
Nov 2019,99.8
Dec 2019,14.4
