Timestamp,Value
Jan 2010,89
Feb 2010,67.8
Mar 2010,76.2
Apr 2010,66.8
May 2010,36.8
Jun 2010,24.4
Jul 2010,109.4
Aug 2010,55.6
Sep 2010,84.6
Oct 2010,69.4
Nov 2010,101.8
Dec 2010,49
Jan 2011,64.4
Feb 2011,97.2
Mar 2011,64.6
Apr 2011,26
May 2011,76.4
Jun 2011,54.6
Jul 2011,96.8
Aug 2011,153.6
Sep 2011,72.4
Oct 2011,88.4
Nov 2011,64.8
Dec 2011,93.4
Jan 2012,55.8
Feb 2012,34.4
Mar 2012,23.4
Apr 2012,115.8
May 2012,100.2
Jun 2012,173
Jul 2012,162
Aug 2012,72.6
Sep 2012,127
Oct 2012,104.2
Nov 2012,92
Dec 2012,109
Jan 2013,54.8
Feb 2013,33
Mar 2013,49.8
Apr 2013,42.8
May 2013,74.8
Jun 2013,27.2
Jul 2013,106
Aug 2013,40
Sep 2013,64.8
Oct 2013,96.2
Nov 2013,44.6
Dec 2013,162.6
Jan 2014,107.2
Feb 2014,108.2
Mar 2014,70.8
Apr 2014,61.2
May 2014,75
Jun 2014,75.4
Jul 2014,42.2
Aug 2014,115.4
Sep 2014,14
Oct 2014,122.8
Nov 2014,55.4
Dec 2014,134.6
Jan 2015,116
Feb 2015,53
Mar 2015,77.8
Apr 2015,38.4
May 2015,85.8
Jun 2015,56.8
Jul 2015,73.4
Aug 2015,29.6
Sep 2015,35.6
Oct 2015,25
Nov 2015,164
Dec 2015,232
Jan 2016,171.2
Feb 2016,86.8
Mar 2016,44.6
Apr 2016,84.6
May 2016,45.2
Jun 2016,69.8
Jul 2016,78
Aug 2016,59.4
Sep 2016,53.6
Oct 2016,33
Nov 2016,77.4
Dec 2016,57
Jan 2017,34.8
Feb 2017,74.2
Mar 2017,75
Apr 2017,13.8
May 2017,32
Jun 2017,152.8
Jul 2017,67.2
Aug 2017,70.8
Sep 2017,79.4
Oct 2017,76
Nov 2017,55.4
Dec 2017,61
Jan 2018,92
Feb 2018,33.5
Mar 2018,53.8
Apr 2018,80.4
May 2018,21.4
Jun 2018,102.2
Jul 2018,34.2
Aug 2018,59.8
Sep 2018,70.8
Oct 2018,47.8
Nov 2018,69.8
Dec 2018,45
Jan 2019,20
Feb 2019,31
Mar 2019,23.6
Apr 2019,88.1
May 2019,64.6
Jun 2019,95.6
Jul 2019,110
Aug 2019,106.6
Sep 2019,78.6
Oct 2019,82.8
Nov 2019,114.4
Dec 2019,27.6
