Timestamp,Value
Jan 2010,42.2
Feb 2010,86.2
Mar 2010,72.8
Apr 2010,40.2
May 2010,19.8
Jun 2010,25
Jul 2010,148.4
Aug 2010,19
Sep 2010,0.2
Oct 2010,0.2
Nov 2010,34.6
Dec 2010,46.6
Jan 2011,108.2
Feb 2011,330
Mar 2011,83
Apr 2011,21.6
May 2011,84.4
Jun 2011,85.8
Jul 2011,96.2
Aug 2011,145.6
Sep 2011,68.2
Oct 2011,95.8
Nov 2011,88.6
Dec 2011,81
Jan 2012,51.8
Feb 2012,26.8
Mar 2012,18.4
Apr 2012,100
May 2012,100.2
Jun 2012,138.6
Jul 2012,130.6
Aug 2012,112
Sep 2012,72.8
Oct 2012,124
Nov 2012,74.4
Dec 2012,162.4
Jan 2013,115.6
Feb 2013,39.2
Mar 2013,54.6
Apr 2013,44.8
May 2013,57.8
Jun 2013,32.8
Jul 2013,69
Aug 2013,18
Sep 2013,37.2
Oct 2013,160.6
Nov 2013,29.2
Dec 2013,140.6
Jan 2014,87.6
Feb 2014,70.8
Mar 2014,62
Apr 2014,80.4
May 2014,64
Jun 2014,75.6
Jul 2014,1.6
Aug 2014,0
Sep 2014,0
Oct 2014,0
Nov 2014,0
Dec 2014,0
Jan 2015,0
Feb 2015,0
Mar 2015,0
Apr 2015,0
May 2015,0
Jun 2015,0
Jul 2015,0
Aug 2015,64.8
Sep 2015,33.6
Oct 2015,52.8
Nov 2015,170.4
Dec 2015,184.2
Jan 2016,177.6
Feb 2016,79
Mar 2016,30.4
Apr 2016,89.4
May 2016,37
Jun 2016,88
Jul 2016,59
Aug 2016,54
Sep 2016,50.6
Oct 2016,54
Nov 2016,46.2
Dec 2016,65
Jan 2017,24.6
Feb 2017,95.6
Mar 2017,64.8
Apr 2017,4.4
May 2017,46.6
Jun 2017,128.6
Jul 2017,75.8
Aug 2017,93.8
Sep 2017,72.6
Oct 2017,60.8
Nov 2017,51.8
Dec 2017,52.4
Jan 2018,90.2
Feb 2018,29.8
Mar 2018,99.6
Apr 2018,73.2
May 2018,32
Jun 2018,40.2
Jul 2018,49.6
Aug 2018,71.6
Sep 2018,61
Oct 2018,52.2
Nov 2018,123.8
Dec 2018,54.4
Jan 2019,12.2
Feb 2019,32.8
Mar 2019,85
Apr 2019,52.2
May 2019,86.8
Jun 2019,91.4
Jul 2019,109.4
Aug 2019,168.4
Sep 2019,95.2
Oct 2019,110.2
Nov 2019,115.8
Dec 2019,22.2
