Timestamp,Value
Nov 2012,110.6
Dec 2012,197
Jan 2013,173.8
Feb 2013,84.2
Mar 2013,39
Apr 2013,106
May 2013,122.4
Jun 2013,83.2
Jul 2013,99.8
Aug 2013,59.6
Sep 2013,115
Oct 2013,236
Nov 2013,103.8
Dec 2013,231.4
Jan 2014,188.6
Feb 2014,192.8
Mar 2014,149.8
Apr 2014,96.6
May 2014,137.2
Jun 2014,50.4
Jul 2014,79.2
Aug 2014,127.8
Sep 2014,22.4
Oct 2014,179
Nov 2014,110
Dec 2014,241.6
Jan 2015,222.4
Feb 2015,123
Mar 2015,164.4
Apr 2015,54.4
May 2015,149
Jun 2015,92.8
Jul 2015,186.2
Aug 2015,112.2
Sep 2015,30.6
Oct 2015,95
Nov 2015,320.4
Dec 2015,252
Jan 2016,218
Feb 2016,192.4
Mar 2016,91.2
Apr 2016,105
May 2016,100
Jun 2016,73.6
Jul 2016,119.6
Aug 2016,105
Sep 2016,157.4
Oct 2016,56.6
Nov 2016,107.2
Dec 2016,88.6
Jan 2017,90.4
Feb 2017,171
Mar 2017,150.6
Apr 2017,29.6
May 2017,65.4
Jun 2017,149.6
Jul 2017,102.2
Aug 2017,144
Sep 2017,156.4
Oct 2017,210.2
Nov 2017,130.2
Dec 2017,115.2
Jan 2018,201.2
Feb 2018,72
Mar 2018,81.2
Apr 2018,80.6
May 2018,42.4
Jun 2018,70.2
Jul 2018,75.2
Aug 2018,110.6
Sep 2018,120.6
Oct 2018,140.8
Nov 2018,170.2
Dec 2018,109.8
Jan 2019,76.4
Feb 2019,99.6
Mar 2019,146
Apr 2019,63
May 2019,81.4
Jun 2019,74.4
Jul 2019,133.6
Aug 2019,230.4
Sep 2019,134.4
Oct 2019,160.8
Nov 2019,66.8
Dec 2019,69.4
