Timestamp,Value
Jan 2010,42.2
Feb 2010,65.8
Mar 2010,74.8
Apr 2010,26
May 2010,58.8
Jun 2010,18.2
Jul 2010,103.4
Aug 2010,57.8
Sep 2010,68
Oct 2010,60
Nov 2010,97.6
Dec 2010,33.2









































Jun 2014,0.8
Jul 2014,30.8
Aug 2014,107
Sep 2014,24.4
Oct 2014,95.2
Nov 2014,74.2
Dec 2014,38.8
Jan 2015,34.2
Feb 2015,29
Mar 2015,39.8
Apr 2015,15
May 2015,79.4
Jun 2015,8.2
Jul 2015,43.2
Aug 2015,64.2
Sep 2015,22.2
Oct 2015,40
Nov 2015,122
Dec 2015,109.4
Jan 2016,121.6
Feb 2016,38.8
Mar 2016,17.8
Apr 2016,87.2
May 2016,19.4
Jun 2016,50
Jul 2016,53
Aug 2016,0
Sep 2016,17.4
Oct 2016,43
Nov 2016,54.6
Dec 2016,39.4
Jan 2017,32
Feb 2017,61.6
Mar 2017,43
Apr 2017,9
May 2017,41.6
Jun 2017,130.4
Jul 2017,66.4
Aug 2017,80.4
Sep 2017,61.8
Oct 2017,44.8
Nov 2017,38
Dec 2017,40.2
Jan 2018,68
Feb 2018,27.2
Mar 2018,82
Apr 2018,53
May 2018,28.2
Jun 2018,35.2
Jul 2018,45
Aug 2018,63.6
Sep 2018,49.2
Oct 2018,30
Nov 2018,49.2
Dec 2018,35.2
Jan 2019,9.2
Feb 2019,18.2
Mar 2019,66.8
Apr 2019,33.6
May 2019,73
Jun 2019,55.6
Jul 2019,81
Aug 2019,135
Sep 2019,54
Oct 2019,80
Nov 2019,108
Dec 2019,15.8
