summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Specific Humidity (kg kg-1)
2008-06-30,0.007093588
2008-07-01,0.008340599
2008-07-02,0.008014239
2008-07-03,0.008152746
2008-07-04,0.00810537
2008-07-05,0.0078523755
2008-07-06,0.0083524035
2008-07-07,0.007366385
2008-07-08,0.007787264
2008-07-09,0.008155468
2008-07-10,0.008063432
2008-07-11,0.007151918
2008-07-12,0.0066812765
2008-07-13,0.0069675627
2008-07-14,0.009500261
2008-07-15,0.008082254
2008-07-16,0.006954382
2008-07-17,0.008191414
2008-07-18,0.008641049
2008-07-19,0.0072598234
2008-07-20,0.0059089367
2008-07-21,0.0064048884
2008-07-22,0.009528363
2008-07-23,0.010194021
2008-07-24,0.009446092
2008-07-25,0.009500272
2008-07-26,0.010188085
2008-07-27,0.010110297
2008-07-28,0.010126948
2008-07-29,0.010360777
2008-07-30,0.009842419
2008-07-31,0.010593665
2008-08-01,0.009695221
2008-08-02,0.008678529
2008-08-03,0.008339093
2008-08-04,0.008333015
2008-08-05,0.008365629
2008-08-06,0.009215989
2008-08-07,0.008327392
2008-08-08,0.0068619666
2008-08-09,0.008484046
2008-08-10,0.008581464
2008-08-11,0.008278228
2008-08-12,0.008469145
2008-08-13,0.008134178
2008-08-14,0.0075700195
2008-08-15,0.0081139235
2008-08-16,0.007919334
2008-08-17,0.008558277
2008-08-18,0.008675483
2008-08-19,0.009417499
2008-08-20,0.008821725
2008-08-21,0.008195465
2008-08-22,0.007218466
2008-08-23,0.007196107
2008-08-24,0.008153597
2008-08-25,0.008425945
2008-08-26,0.008521942
2008-08-27,0.009198825
2008-08-28,0.009576715
2008-08-29,0.009884005
2008-08-30,0.010296051
2008-08-31,0.009716765
2008-09-01,0.0074196574
2008-09-02,0.006601033
2008-09-03,0.006518819
2008-09-04,0.006358127
2008-09-05,0.006841104
2008-09-06,0.0071530156
2008-09-07,0.007533948
2008-09-08,0.0074138395
2008-09-09,0.007874566
2008-09-10,0.007631583
2008-09-11,0.008374122
2008-09-12,0.00826088
2008-09-13,0.008965135
2008-09-14,0.008058088
2008-09-15,0.007543063
2008-09-16,0.0075063314
2008-09-17,0.0073350356
2008-09-18,0.007322708
2008-09-19,0.008266582
2008-09-20,0.008625555
2008-09-21,0.0075642257
2008-09-22,0.006167163
2008-09-23,0.0059523876
2008-09-24,0.006829834
2008-09-25,0.0069429143
2008-09-26,0.006990031
2008-09-27,0.0071224514
2008-09-28,0.0054154233
2008-09-29,0.0063000442
2008-09-30,0.0058903745
2008-10-01,0.0053911386
2008-10-02,0.0047866204
2008-10-03,0.0036890374
2008-10-04,0.005412894
