summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Near-Surface Specific Humidity (kg kg-1)
2005-06-30,0.008878308
2005-07-01,0.007423752
2005-07-02,0.008055667
2005-07-03,0.006558919
2005-07-04,0.0067077354
2005-07-05,0.006983604
2005-07-06,0.007564451
2005-07-07,0.0075525823
2005-07-08,0.007937029
2005-07-09,0.009442445
2005-07-10,0.010811609
2005-07-11,0.010586365
2005-07-12,0.010227379
2005-07-13,0.0083624115
2005-07-14,0.008815434
2005-07-15,0.0070959846
2005-07-16,0.007625991
2005-07-17,0.010374191
2005-07-18,0.008279535
2005-07-19,0.0070738504
2005-07-20,0.0070376657
2005-07-21,0.008208798
2005-07-22,0.0075544617
2005-07-23,0.0073341765
2005-07-24,0.006832366
2005-07-25,0.0061657103
2005-07-26,0.006414421
2005-07-27,0.0068303836
2005-07-28,0.0073193307
2005-07-29,0.0078291735
2005-07-30,0.0074155065
2005-07-31,0.006746338
2005-08-01,0.0069012837
2005-08-02,0.0074976906
2005-08-03,0.0071841395
2005-08-04,0.0073464913
2005-08-05,0.007042032
2005-08-06,0.0065439763
2005-08-07,0.0062060333
2005-08-08,0.0065583037
2005-08-09,0.008156593
2005-08-10,0.0094201155
2005-08-11,0.008360584
2005-08-12,0.007828012
2005-08-13,0.008138943
2005-08-14,0.007972001
2005-08-15,0.008379641
2005-08-16,0.009695936
2005-08-17,0.008823962
2005-08-18,0.008863394
2005-08-19,0.0075229257
2005-08-20,0.0074400185
2005-08-21,0.008308782
2005-08-22,0.0078245
2005-08-23,0.007674549
2005-08-24,0.006793097
2005-08-25,0.0058623957
2005-08-26,0.005984496
2005-08-27,0.0070291385
2005-08-28,0.009169152
2005-08-29,0.0070194737
2005-08-30,0.0076737828
2005-08-31,0.0101144705
2005-09-01,0.007871618
2005-09-02,0.0067142434
2005-09-03,0.0074388133
2005-09-04,0.009216764
2005-09-05,0.009730998
2005-09-06,0.00881189
2005-09-07,0.008912132
2005-09-08,0.0081776995
2005-09-09,0.0070080934
2005-09-10,0.007454221
2005-09-11,0.007506004
2005-09-12,0.008173227
2005-09-13,0.0091324365
2005-09-14,0.0072623994
2005-09-15,0.006468213
2005-09-16,0.004886985
2005-09-17,0.006324673
2005-09-18,0.0074283388
2005-09-19,0.0076299934
2005-09-20,0.0068315063
2005-09-21,0.007444329
2005-09-22,0.0086887805
2005-09-23,0.007002798
2005-09-24,0.0047469325
2005-09-25,0.006939496
2005-09-26,0.0074420706
2005-09-27,0.0060916706
2005-09-28,0.0057146945
2005-09-29,0.0058106226
2005-09-30,0.00787047
2005-10-01,0.0059756576
2005-10-02,0.0058717392
2005-10-03,0.0067054783
2005-10-04,0.0062081977
2005-10-05,0.0058783186
2005-10-06,0.00656888
2005-10-07,0.0076543014
2005-10-08,0.006355146
2005-10-09,0.0055749845
2005-10-10,0.007915545
2005-10-11,0.007102825
2005-10-12,0.0067802956
2005-10-13,0.005970437
2005-10-14,0.0049777417
2005-10-15,0.007204134
2005-10-16,0.007179709
2005-10-17,0.0073655187
2005-10-18,0.00611656
2005-10-19,0.0068696905
2005-10-20,0.0061901184
2005-10-21,0.0062233545
2005-10-22,0.0059351735
2005-10-23,0.0052485904
2005-10-24,0.006862144
2005-10-25,0.006495797
2005-10-26,0.007366473
2005-10-27,0.008428134
2005-10-28,0.007723101
2005-10-29,0.0072124344
2005-10-30,0.007855941
2005-10-31,0.00644078
2005-11-01,0.005254362
2005-11-02,0.0068344297
2005-11-03,0.007829695
2005-11-04,0.00646642
2005-11-05,0.005433315
2005-11-06,0.006043301
2005-11-07,0.0050366516
2005-11-08,0.0050638006
2005-11-09,0.004696789
2005-11-10,0.006235822
2005-11-11,0.0059940713
2005-11-12,0.004715807
2005-11-13,0.0039934292
2005-11-14,0.0061010225
2005-11-15,0.0046363506
2005-11-16,0.0034356103
2005-11-17,0.003059566
2005-11-18,0.0028187733
2005-11-19,0.0031823476
2005-11-20,0.004312426
2005-11-21,0.0040872768
2005-11-22,0.0034000475
2005-11-23,0.0041172174
2005-11-24,0.0039338334
2005-11-25,0.0035795113
2005-11-26,0.004317643
2005-11-27,0.0036581277
2005-11-28,0.0031122132
2005-11-29,0.0030867588
2005-11-30,0.004094884
2005-12-01,0.0052468167
2005-12-02,0.005193187
2005-12-03,0.005236374
2005-12-04,0.0050219665
2005-12-05,0.0048006363
2005-12-06,0.0044708
2005-12-07,0.0035606176
2005-12-08,0.0038752987
2005-12-09,0.004892833
2005-12-10,0.006675356
2005-12-11,0.0060530785
2005-12-12,0.0036904924
2005-12-13,0.0045207604
2005-12-14,0.0048844386
2005-12-15,0.0053381324
2005-12-16,0.0036682768
2005-12-17,0.0026693114
2005-12-18,0.0037205426
2005-12-19,0.004311576
2005-12-20,0.005011365
2005-12-21,0.004961847
2005-12-22,0.0053168875
2005-12-23,0.0056216484
2005-12-24,0.004479224
2005-12-25,0.0037478085
2005-12-26,0.003889595
2005-12-27,0.003197888
2005-12-28,0.0029413574
2005-12-29,0.0026358012
2005-12-30,0.0037908773
2005-12-31,0.0044204085
2006-01-01,0.004267501
2006-01-02,0.004430195
2006-01-03,0.0047805533
2006-01-04,0.0034605453
2006-01-05,0.0036859082
2006-01-06,0.003754244
2006-01-07,0.0040697963
2006-01-08,0.0033185196
2006-01-09,0.003906153
2006-01-10,0.0059423433
2006-01-11,0.004485655
2006-01-12,0.0048707216
2006-01-13,0.0053749834
2006-01-14,0.004731874
2006-01-15,0.0042376136
2006-01-16,0.0047460753
2006-01-17,0.004182384
2006-01-18,0.005746334
2006-01-19,0.0066494606
2006-01-20,0.004549152
2006-01-21,0.00454142
2006-01-22,0.004656952
2006-01-23,0.0042729494
2006-01-24,0.004386198
2006-01-25,0.0038623835
2006-01-26,0.0036892707
2006-01-27,0.0038144141
2006-01-28,0.0042024357
2006-01-29,0.0033931409
2006-01-30,0.002687528
2006-01-31,0.0027377056
2006-02-01,0.0032808136
2006-02-02,0.0036585408
2006-02-03,0.0043273326
2006-02-04,0.0046418216
2006-02-05,0.004597406
2006-02-06,0.0051325466
2006-02-07,0.0053087506
2006-02-08,0.003647614
2006-02-09,0.0026516318
2006-02-10,0.0026414902
2006-02-11,0.0038946408
2006-02-12,0.005224053
2006-02-13,0.0055655786
2006-02-14,0.005275333
2006-02-15,0.004428227
2006-02-16,0.0042010336
2006-02-17,0.004164933
2006-02-18,0.0036219922
2006-02-19,0.003967274
2006-02-20,0.0038393938
2006-02-21,0.0036926994
2006-02-22,0.0032709062
2006-02-23,0.0044260854
2006-02-24,0.0040179375
2006-02-25,0.0034330077
2006-02-26,0.003311146
2006-02-27,0.0036732568
2006-02-28,0.0027758798
2006-03-01,0.0024822988
2006-03-02,0.0023191303
2006-03-03,0.0025504145
2006-03-04,0.0026382064
2006-03-05,0.0028096694
2006-03-06,0.002661588
2006-03-07,0.003924279
2006-03-08,0.0051559308
2006-03-09,0.0046811206
2006-03-10,0.0043526744
2006-03-11,0.003381439
2006-03-12,0.003109876
2006-03-13,0.003448273
2006-03-14,0.004036899
2006-03-15,0.0035195376
2006-03-16,0.0033474313
2006-03-17,0.0035409487
2006-03-18,0.0036267536
2006-03-19,0.0039665364
2006-03-20,0.0035347429
2006-03-21,0.0026995647
2006-03-22,0.0026262875
2006-03-23,0.0031934478
2006-03-24,0.003974633
2006-03-25,0.0053839656
2006-03-26,0.006483682
2006-03-27,0.0067636305
2006-03-28,0.0053329864
2006-03-29,0.003697149
2006-03-30,0.005185297
2006-03-31,0.005283563
2006-04-01,0.005172765
2006-04-02,0.0046985303
2006-04-03,0.0037992133
2006-04-04,0.0027745527
2006-04-05,0.0036047788
2006-04-06,0.00415845
2006-04-07,0.003875559
2006-04-08,0.0036117297
2006-04-09,0.0031260324
2006-04-10,0.0029839885
2006-04-11,0.004619757
2006-04-12,0.0048770686
2006-04-13,0.004392293
2006-04-14,0.0042733485
2006-04-15,0.0046170973
2006-04-16,0.0045650294
2006-04-17,0.004212734
2006-04-18,0.004236381
2006-04-19,0.004276906
2006-04-20,0.004988317
2006-04-21,0.005174447
2006-04-22,0.005369119
2006-04-23,0.0042777923
2006-04-24,0.004767606
2006-04-25,0.0056205583
2006-04-26,0.0046776547
2006-04-27,0.004706241
2006-04-28,0.004712589
2006-04-29,0.0045070457
2006-04-30,0.004339083
2006-05-01,0.004793974
2006-05-02,0.004950325
2006-05-03,0.0053531523
2006-05-04,0.006554513
2006-05-05,0.00584239
2006-05-06,0.0057231323
2006-05-07,0.0069071515
2006-05-08,0.006041835
2006-05-09,0.0059646736
2006-05-10,0.0050358307
2006-05-11,0.005728048
2006-05-12,0.005918194
2006-05-13,0.0045119887
2006-05-14,0.00523013
2006-05-15,0.0068651093
2006-05-16,0.0069898907
2006-05-17,0.0076023317
2006-05-18,0.0065217684
2006-05-19,0.0066941576
2006-05-20,0.0061082644
2006-05-21,0.0051765414
2006-05-22,0.004646704
2006-05-23,0.0043541417
2006-05-24,0.00456932
2006-05-25,0.004596894
2006-05-26,0.0059839077
2006-05-27,0.006347768
2006-05-28,0.0053812554
2006-05-29,0.00458805
2006-05-30,0.0042726463
2006-05-31,0.0045453887
2006-06-01,0.006289297
2006-06-02,0.0062530832
2006-06-03,0.0066252057
2006-06-04,0.0066072578
2006-06-05,0.0072539444
2006-06-06,0.0076891007
2006-06-07,0.00795037
2006-06-08,0.007910117
2006-06-09,0.008103018
2006-06-10,0.007900889
2006-06-11,0.008628345
2006-06-12,0.008180907
2006-06-13,0.0062354594
2006-06-14,0.006705072
2006-06-15,0.0071524824
2006-06-16,0.00880758
2006-06-17,0.008771768
2006-06-18,0.008815196
2006-06-19,0.008233718
2006-06-20,0.006881964
2006-06-21,0.006040643
2006-06-22,0.006704857
2006-06-23,0.0067263325
2006-06-24,0.0067583476
2006-06-25,0.006713561
2006-06-26,0.00604768
2006-06-27,0.006435856
2006-06-28,0.007259993
2006-06-29,0.008104183
2006-06-30,0.008771677
