summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Potential evapotranspiration with interception correction (mm/day)
2007-10-10,0.458031
2007-10-11,1.0217288
2007-10-12,0.4514666
2007-10-13,0.6142341
2007-10-14,0.6760578
2007-10-15,0.8758573
2007-10-16,1.0774844
2007-10-17,0.6069471
2007-10-18,0.21415025
2007-10-19,0.33373976
2007-10-20,0.42851955
2007-10-21,0.5469456
2007-10-22,0.5800552
2007-10-23,0.13588123
2007-10-24,0.084641315
2007-10-25,0.39247242
2007-10-26,0.7377776
2007-10-27,0.536979
2007-10-28,0.79787713
2007-10-29,0.6332778
2007-10-30,0.41381782
2007-10-31,1.280821
2007-11-01,0.5399333
2007-11-02,0.58290297
2007-11-03,0.4586048
2007-11-04,0.085839026
2007-11-05,0.8301619
2007-11-06,0.88964933
2007-11-07,1.4936116
2007-11-08,1.0502653
2007-11-09,1.0810663
2007-11-10,0.8680786
2007-11-11,0.52613914
2007-11-12,0.12879138
2007-11-13,0.48667556
2007-11-14,0
2007-11-15,0
2007-11-16,0
2007-11-17,0.8047825
2007-11-18,0.18044665
2007-11-19,0.6281405
2007-11-20,0.31471652
2007-11-21,0.011265044
2007-11-22,0.6410434
2007-11-23,0.25767875
2007-11-24,1.0200591
2007-11-25,0.49377337
2007-11-26,0
2007-11-27,0.064328186
2007-11-28,0.2622074
2007-11-29,0.37778196
2007-11-30,0.04161604
2007-12-01,0.5801109
2007-12-02,0.16637023
2007-12-03,0.6813903
2007-12-04,0.51725495
2007-12-05,1.2025596
2007-12-06,0.96236175
2007-12-07,0.83925694
2007-12-08,0.24680217
2007-12-09,0.3899348
2007-12-10,0.109293535
2007-12-11,0
2007-12-12,0.22600907
2007-12-13,0.3491239
2007-12-14,0.24094716
2007-12-15,0.063020185
2007-12-16,0.093629844
2007-12-17,0
2007-12-18,0
2007-12-19,0
2007-12-20,0
2007-12-21,0
2007-12-22,0
2007-12-23,0.26684952
2007-12-24,0.13490479
2007-12-25,0
2007-12-26,0.70048285
2007-12-27,0.93938154
2007-12-28,0.22813551
2007-12-29,0.43766844
2007-12-30,0
2007-12-31,0
2008-01-01,0
2008-01-02,0.5459795
2008-01-03,0.5256042
2008-01-04,0.30259186
2008-01-05,0.63053465
2008-01-06,0.23469418
2008-01-07,0.23124482
2008-01-08,0.42907616
2008-01-09,1.2276778
2008-01-10,0.11144864
2008-01-11,0
2008-01-12,0
2008-01-13,0.39248842
2008-01-14,0.03741755
2008-01-15,0
2008-01-16,0
2008-01-17,0.122141615
2008-01-18,0.7551582
2008-01-19,0.5437076
2008-01-20,0.13435338
2008-01-21,0.15846197
2008-01-22,0.09476165
2008-01-23,0.5395921
2008-01-24,1.0675687
2008-01-25,1.4303186
2008-01-26,1.1700134
2008-01-27,0.99558777
2008-01-28,0.8205293
2008-01-29,0.1832555
2008-01-30,0.70638204
2008-01-31,1.1136911
2008-02-01,0.9980984
2008-02-02,0.34998548
2008-02-03,1.2869817
2008-02-04,0.71710867
2008-02-05,0.11982149
2008-02-06,0.4114646
2008-02-07,0.5657303
2008-02-08,0.848092
2008-02-09,0.62527937
2008-02-10,0.025099583
2008-02-11,0.056934264
2008-02-12,0
2008-02-13,0
2008-02-14,0.16700825
2008-02-15,0.25861794
2008-02-16,0.15580902
2008-02-17,0.18198551
2008-02-18,0.099098675
2008-02-19,0.14936922
2008-02-20,0.54259443
2008-02-21,1.3325813
2008-02-22,1.5804596
2008-02-23,1.1765606
2008-02-24,1.2558153
2008-02-25,1.0747038
2008-02-26,1.7173948
2008-02-27,1.2488836
2008-02-28,0.82660824
2008-02-29,1.1949487
2008-03-01,1.6031129
2008-03-02,1.1999733
2008-03-03,0.92575216
2008-03-04,0.6682252
2008-03-05,1.0667815
2008-03-06,1.3529608
2008-03-07,1.2288928
2008-03-08,1.2480204
2008-03-09,1.0696542
2008-03-10,0.780317
2008-03-11,1.0938842
2008-03-12,1.6280565
2008-03-13,1.1637218
2008-03-14,1.2236211
2008-03-15,0.80210334
2008-03-16,1.239634
2008-03-17,0.9671888
2008-03-18,0.9988675
2008-03-19,1.2265896
2008-03-20,1.2535031
2008-03-21,1.8119252
2008-03-22,1.5476248
2008-03-23,1.057576
2008-03-24,1.3011127
2008-03-25,0.929189
2008-03-26,0.77293646
2008-03-27,0.9334088
2008-03-28,1.0809196
2008-03-29,1.4120585
2008-03-30,1.2436225
2008-03-31,1.5536442
2008-04-01,1.8947346
2008-04-02,1.6187212
2008-04-03,1.309785
2008-04-04,1.8288915
2008-04-05,1.5172842
2008-04-06,1.4247925
2008-04-07,1.1983078
2008-04-08,0.98108244
2008-04-09,1.1321762
2008-04-10,0.9509337
2008-04-11,1.1127131
2008-04-12,1.0066357
2008-04-13,1.3521005
2008-04-14,1.8618002
2008-04-15,1.4630768
2008-04-16,1.6836578
2008-04-17,1.8928734
2008-04-18,1.6753536
2008-04-19,2.1046898
2008-04-20,1.7258544
2008-04-21,1.6196985
2008-04-22,1.6828848
2008-04-23,1.2582111
2008-04-24,1.6646218
2008-04-25,1.5874624
2008-04-26,1.885366
2008-04-27,2.0301223
2008-04-28,1.2171755
2008-04-29,1.9140792
2008-04-30,1.3507264
2008-05-01,1.6227223
2008-05-02,2.4616501
2008-05-03,2.0300336
2008-05-04,1.472943
2008-05-05,2.8237157
2008-05-06,3.1265454
2008-05-07,3.4214427
2008-05-08,3.7845569
2008-05-09,2.7995365
2008-05-10,2.247015
2008-05-11,2.1331062
2008-05-12,2.395884
2008-05-13,2.566354
2008-05-14,2.8914363
2008-05-15,2.231055
2008-05-16,1.8913918
2008-05-17,1.9571004
2008-05-18,2.3723617
2008-05-19,2.535668
2008-05-20,2.3512406
2008-05-21,2.1851788
2008-05-22,2.4318702
2008-05-23,2.034457
2008-05-24,2.6238878
2008-05-25,3.2506685
2008-05-26,3.3230536
2008-05-27,1.9332566
2008-05-28,0.7540914
2008-05-29,2.872477
2008-05-30,0.81979775
2008-05-31,3.7000675
2008-06-01,1.7630529
2008-06-02,1.4613329
2008-06-03,1.782371
2008-06-04,3.6447895
2008-06-05,2.3411102
2008-06-06,2.2579603
2008-06-07,2.5849333
2008-06-08,3.5168529
2008-06-09,2.9778066
2008-06-10,3.2468464
2008-06-11,2.7925181
2008-06-12,2.3149052
2008-06-13,2.625614
2008-06-14,2.8021731
2008-06-15,2.7840514
2008-06-16,2.7770305
2008-06-17,1.3375578
2008-06-18,2.6351266
2008-06-19,2.9980571
2008-06-20,3.5056045
2008-06-21,2.2193627
2008-06-22,1.6246629
2008-06-23,3.0664744
2008-06-24,2.0292478
2008-06-25,2.2138395
2008-06-26,2.9678743
2008-06-27,2.280971
2008-06-28,2.4566846
2008-06-29,3.078723
2008-06-30,2.8111382
