X,Y,Elevation,Distance
-346036.0434000008,7532636.986400001,107.28630000000703,2.5198331999999936
-345986.69359999895,7532615.057599999,105.71910000000207,2.5501926999999997
-345937.3440000005,7532593.128700003,104.76660000000265,2.5805521000000007
-345887.99430000037,7532571.200000003,103.89359999999578,2.6109116000000067
-345838.6446999982,7532549.271300003,101.67200000000594,2.6412709999999935
-345789.2950000018,7532527.342500001,100.33789999999862,2.6716303999999944
-345739.9453999996,7532505.413999997,98.9771000000037,2.701989799999996
-345690.5956999995,7532483.485399999,97.61000000000058,2.732349300000002
-345641.24610000103,7532461.556999996,96.99550000000454,2.762708700000003
-345591.8964000009,7532439.628700003,96.42810000000463,2.7930681999999942
-345542.54679999873,7532417.700199999,94.89419999999518,2.8234275999999956
-345493.1970999986,7532395.772,94.35259999999834,2.8537871000000012
