summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Shortwave Radiation (W m-2)
2007-09-03,188.97177
2007-09-04,86.817406
2007-09-05,84.92691
2007-09-06,97.62282
2007-09-07,132.52136
2007-09-08,107.56405
2007-09-09,69.302345
2007-09-10,183.76517
2007-09-11,79.37252
2007-09-12,101.241905
2007-09-13,34.879124
2007-09-14,133.02705
2007-09-15,76.32522
2007-09-16,75.19861
2007-09-17,103.503426
2007-09-18,67.27027
2007-09-19,142.01178
2007-09-20,72.188515
2007-09-21,86.54442
2007-09-22,111.481674
2007-09-23,82.680145
2007-09-24,70.38652
2007-09-25,118.8695
2007-09-26,112.96388
2007-09-27,86.67468
2007-09-28,59.886406
2007-09-29,54.450005
2007-09-30,75.74125
2007-10-01,136.00848
2007-10-02,97.761375
2007-10-03,45.455353
2007-10-04,91.62905
2007-10-05,116.6487
2007-10-06,70.45482
2007-10-07,87.15361
2007-10-08,67.27367
2007-10-09,62.05145
2007-10-10,109.010315
2007-10-11,59.97767
2007-10-12,49.319733
2007-10-13,49.540188
2007-10-14,46.12318
2007-10-15,46.15671
2007-10-16,75.89072
2007-10-17,88.14954
2007-10-18,48.429634
2007-10-19,52.677917
2007-10-20,52.65924
2007-10-21,32.67805
2007-10-22,36.757755
2007-10-23,90.35745
2007-10-24,85.21032
2007-10-25,44.456078
2007-10-26,15.702456
2007-10-27,29.723238
2007-10-28,60.184776
2007-10-29,56.514023
2007-10-30,28.95257
2007-10-31,29.414804
2007-11-01,25.282623
2007-11-02,35.629074
2007-11-03,23.66045
2007-11-04,27.11028
2007-11-05,34.616497
2007-11-06,37.64908
2007-11-07,32.649326
2007-11-08,36.921745
2007-11-09,30.7181
2007-11-10,22.758055
2007-11-11,34.99678
2007-11-12,37.045338
2007-11-13,23.971527
2007-11-14,27.701313
2007-11-15,23.974548
2007-11-16,22.1283
2007-11-17,18.67935
2007-11-18,19.501581
2007-11-19,17.477894
2007-11-20,18.248276
2007-11-21,8.788723
2007-11-22,22.350716
2007-11-23,41.856537
2007-11-24,19.378063
2007-11-25,14.803751
2007-11-26,7.970622
2007-11-27,14.116258
2007-11-28,13.978219
2007-11-29,25.250544
2007-11-30,13.406008
2007-12-01,14.087248
2007-12-02,14.717359
2007-12-03,18.55062
2007-12-04,12.613625
2007-12-05,14.114493
2007-12-06,6.811269
2007-12-07,16.582232
2007-12-08,6.653371
2007-12-09,12.815371
2007-12-10,30.378496
2007-12-11,17.639572
2007-12-12,11.637495
2007-12-13,12.126916
2007-12-14,11.395422
2007-12-15,12.323603
2007-12-16,14.838274
2007-12-17,28.58843
2007-12-18,24.859398
2007-12-19,31.38158
2007-12-20,19.084322
2007-12-21,26.82446
2007-12-22,12.582749
2007-12-23,18.634653
2007-12-24,13.476049
2007-12-25,22.434969
2007-12-26,11.9310055
2007-12-27,11.66151
2007-12-28,12.338909
2007-12-29,15.02722
2007-12-30,14.798467
2007-12-31,12.359212
2008-01-01,6.598728
2008-01-02,12.614285
2008-01-03,20.534594
2008-01-04,12.929752
2008-01-05,16.18827
2008-01-06,18.838692
2008-01-07,19.312443
2008-01-08,7.2268305
2008-01-09,17.139484
2008-01-10,7.462125
2008-01-11,26.261623
2008-01-12,19.456572
2008-01-13,7.8627353
2008-01-14,16.856993
2008-01-15,14.745852
2008-01-16,34.626793
2008-01-17,16.425983
2008-01-18,15.618588
2008-01-19,18.432638
2008-01-20,18.511059
2008-01-21,16.92114
2008-01-22,9.416771
2008-01-23,18.149641
2008-01-24,24.985323
2008-01-25,18.116703
2008-01-26,19.043224
2008-01-27,19.43542
2008-01-28,23.404552
2008-01-29,11.0004015
2008-01-30,28.464573
2008-01-31,24.959595
2008-02-01,24.173607
2008-02-02,28.406782
2008-02-03,22.915983
2008-02-04,34.561676
2008-02-05,12.915731
2008-02-06,66.29672
2008-02-07,24.62362
2008-02-08,32.126957
2008-02-09,37.59726
2008-02-10,42.937157
2008-02-11,84.27832
2008-02-12,91.97664
2008-02-13,92.88467
2008-02-14,48.452873
2008-02-15,74.35543
2008-02-16,89.0506
2008-02-17,46.84166
2008-02-18,82.95346
2008-02-19,95.80458
2008-02-20,36.0218
2008-02-21,37.210255
2008-02-22,50.354286
2008-02-23,38.948704
2008-02-24,65.70454
2008-02-25,37.43508
2008-02-26,45.363758
2008-02-27,79.66016
2008-02-28,61.058575
2008-02-29,42.268803
2008-03-01,66.47114
2008-03-02,67.66967
2008-03-03,70.53006
2008-03-04,122.97917
2008-03-05,59.960243
2008-03-06,51.80032
2008-03-07,73.249725
2008-03-08,71.078835
2008-03-09,87.36882
2008-03-10,54.35704
2008-03-11,79.68132
2008-03-12,104.95818
2008-03-13,83.01097
2008-03-14,103.110504
2008-03-15,66.11686
2008-03-16,114.45004
2008-03-17,127.57039
2008-03-18,90.68381
2008-03-19,111.20585
2008-03-20,78.75743
2008-03-21,134.30573
2008-03-22,113.144714
2008-03-23,96.421875
2008-03-24,131.11987
2008-03-25,76.75883
2008-03-26,85.803986
2008-03-27,127.14522
2008-03-28,82.47315
2008-03-29,94.84471
2008-03-30,125.25931
2008-03-31,174.57411
2008-04-01,116.610535
2008-04-02,104.1293
2008-04-03,87.00186
2008-04-04,142.5321
2008-04-05,168.93382
2008-04-06,153.42715
2008-04-07,134.8024
2008-04-08,134.73825
2008-04-09,131.93953
2008-04-10,118.40335
2008-04-11,116.10278
2008-04-12,128.16422
2008-04-13,168.9096
2008-04-14,210.37004
2008-04-15,198.40494
2008-04-16,195.42404
2008-04-17,222.78088
2008-04-18,136.96579
2008-04-19,198.34616
2008-04-20,173.02536
2008-04-21,162.9238
2008-04-22,165.45715
2008-04-23,146.41458
2008-04-24,151.19534
2008-04-25,117.61157
2008-04-26,130.40288
2008-04-27,250.44958
2008-04-28,133.2284
2008-04-29,180.37926
2008-04-30,114.03888
2008-05-01,150.4197
2008-05-02,253.3988
2008-05-03,133.04825
2008-05-04,117.66658
2008-05-05,300.72476
2008-05-06,259.55795
2008-05-07,294.8795
2008-05-08,316.16122
2008-05-09,162.65175
2008-05-10,143.09726
2008-05-11,196.68195
2008-05-12,269.20538
2008-05-13,294.44818
2008-05-14,317.1112
2008-05-15,232.944
2008-05-16,181.64102
2008-05-17,146.80418
2008-05-18,251.06168
2008-05-19,203.57391
2008-05-20,178.03911
2008-05-21,153.32129
2008-05-22,169.42897
2008-05-23,122.43639
2008-05-24,256.71368
2008-05-25,300.75452
2008-05-26,298.6507
2008-05-27,139.19362
2008-05-28,109.23666
2008-05-29,239.95074
2008-05-30,149.42007
2008-05-31,337.76025
2008-06-01,173.03229
2008-06-02,131.57513
2008-06-03,198.88785
2008-06-04,296.81583
2008-06-05,142.07898
2008-06-06,228.6801
2008-06-07,240.01855
2008-06-08,269.91125
2008-06-09,167.62341
2008-06-10,166.44919
2008-06-11,178.99158
2008-06-12,206.58258
2008-06-13,213.52753
2008-06-14,252.37292
2008-06-15,243.79172
2008-06-16,211.6425
2008-06-17,118.43255
2008-06-18,199.02347
2008-06-19,204.75818
2008-06-20,271.36588
2008-06-21,171.29941
2008-06-22,116.59379
2008-06-23,282.0611
2008-06-24,136.55254
2008-06-25,146.34995
2008-06-26,226.53482
2008-06-27,130.28258
2008-06-28,145.95357
2008-06-29,213.63348
2008-06-30,175.81285
