summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Shortwave Radiation (W m-2)
2001-06-30,187.48093
2001-07-01,144.13521
2001-07-02,234.72733
2001-07-03,146.73642
2001-07-04,191.79759
2001-07-05,208.37662
2001-07-06,198.34131
2001-07-07,126.79262
2001-07-08,121.06335
2001-07-09,164.2003
2001-07-10,148.09431
2001-07-11,120.84101
2001-07-12,130.44235
2001-07-13,118.67261
2001-07-14,121.0478
2001-07-15,232.24542
2001-07-16,243.81396
2001-07-17,187.05382
2001-07-18,220.99783
2001-07-19,176.74298
2001-07-20,149.69809
2001-07-21,113.20948
2001-07-22,172.68079
2001-07-23,136.1857
2001-07-24,262.48538
2001-07-25,112.68196
2001-07-26,188.68846
2001-07-27,195.88281
2001-07-28,158.46112
2001-07-29,184.12822
2001-07-30,149.47919
2001-07-31,238.08356
2001-08-01,136.74025
2001-08-02,53.78868
2001-08-03,214.63821
2001-08-04,220.59619
2001-08-05,192.61772
2001-08-06,135.90392
2001-08-07,99.4308
2001-08-08,115.09427
2001-08-09,185.62775
2001-08-10,180.57419
2001-08-11,90.71036
2001-08-12,109.19716
2001-08-13,100.63903
2001-08-14,101.29724
2001-08-15,106.30452
2001-08-16,151.76556
2001-08-17,157.00735
2001-08-18,125.92656
2001-08-19,46.895786
2001-08-20,224.0133
2001-08-21,87.07193
2001-08-22,218.17067
2001-08-23,206.10591
2001-08-24,135.34534
2001-08-25,107.24663
2001-08-26,220.93176
2001-08-27,178.58658
2001-08-28,155.52866
2001-08-29,92.692184
2001-08-30,141.68709
2001-08-31,146.39761
2001-09-01,83.84766
2001-09-02,105.35944
2001-09-03,103.965164
2001-09-04,147.01572
2001-09-05,98.25813
2001-09-06,104.37302
2001-09-07,69.66574
2001-09-08,170.87573
2001-09-09,152.06628
2001-09-10,76.70761
2001-09-11,93.86846
2001-09-12,99.135376
2001-09-13,101.1062
2001-09-14,90.62176
2001-09-15,100.26796
2001-09-16,139.36526
2001-09-17,133.14282
2001-09-18,105.67619
2001-09-19,91.68467
2001-09-20,107.51601
2001-09-21,60.03185
2001-09-22,65.73482
2001-09-23,64.419495
2001-09-24,89.7865
2001-09-25,87.49364
2001-09-26,64.18334
2001-09-27,67.5641
2001-09-28,54.255886
2001-09-29,83.15415
2001-09-30,62.59719
2001-10-01,77.91633
2001-10-02,82.01318
2001-10-03,76.18619
2001-10-04,67.518936
2001-10-05,53.98738
2001-10-06,74.83087
2001-10-07,63.370693
2001-10-08,45.97686
2001-10-09,66.77106
2001-10-10,63.00284
2001-10-11,62.181686
2001-10-12,51.773773
2001-10-13,65.546875
2001-10-14,37.101597
2001-10-15,50.479065
2001-10-16,60.862465
2001-10-17,40.421543
2001-10-18,54.096584
2001-10-19,46.871704
2001-10-20,17.908592
2001-10-21,17.526443
2001-10-22,34.806587
2001-10-23,36.20689
2001-10-24,49.069595
2001-10-25,31.059366
2001-10-26,46.4461
2001-10-27,56.36961
2001-10-28,40.56801
2001-10-29,34.24491
2001-10-30,26.69822
2001-10-31,65.07471
2001-11-01,26.26279
2001-11-02,26.49379
2001-11-03,39.219364
2001-11-04,35.743504
2001-11-05,12.517459
2001-11-06,31.431673
2001-11-07,29.635338
2001-11-08,48.61032
2001-11-09,32.251823
2001-11-10,23.86277
2001-11-11,22.65601
2001-11-12,21.299973
2001-11-13,38.985527
2001-11-14,29.413383
2001-11-15,26.004503
2001-11-16,17.985579
2001-11-17,20.03431
2001-11-18,9.35812
2001-11-19,22.174236
2001-11-20,8.971926
2001-11-21,16.648205
2001-11-22,31.445786
2001-11-23,8.441983
2001-11-24,17.688662
2001-11-25,21.553982
2001-11-26,27.220993
2001-11-27,24.089933
2001-11-28,14.585051
2001-11-29,14.577567
2001-11-30,14.195066
2001-12-01,21.016426
2001-12-02,17.649319
2001-12-03,12.873905
2001-12-04,21.404974
2001-12-05,15.393903
2001-12-06,6.811269
2001-12-07,12.645456
2001-12-08,15.324158
2001-12-09,33.04193
2001-12-10,32.61698
2001-12-11,31.410616
2001-12-12,31.110306
2001-12-13,25.569614
2001-12-14,13.212054
2001-12-15,6.288732
2001-12-16,18.131681
2001-12-17,17.689154
2001-12-18,15.739286
2001-12-19,11.429507
2001-12-20,13.24436
2001-12-21,12.558451
2001-12-22,28.325407
2001-12-23,6.2238584
2001-12-24,11.374624
2001-12-25,23.158157
2001-12-26,14.03636
2001-12-27,6.3314347
2001-12-28,22.235119
2001-12-29,18.437332
2001-12-30,23.845276
2001-12-31,22.837734
2002-01-01,29.880707
2002-01-02,17.932867
2002-01-03,17.136768
2002-01-04,23.60612
2002-01-05,18.706978
2002-01-06,13.250646
2002-01-07,13.337327
2002-01-08,14.167123
2002-01-09,13.735512
2002-01-10,27.50875
2002-01-11,7.5892687
2002-01-12,16.518747
2002-01-13,17.83032
2002-01-14,14.735315
2002-01-15,28.155281
2002-01-16,15.242224
2002-01-17,24.690384
2002-01-18,8.659988
2002-01-19,25.678953
2002-01-20,18.746866
2002-01-21,9.2175455
2002-01-22,24.263523
2002-01-23,17.709475
2002-01-24,35.298363
2002-01-25,18.149267
2002-01-26,20.517174
2002-01-27,10.514059
2002-01-28,23.160166
2002-01-29,23.50013
2002-01-30,25.654537
2002-01-31,11.513878
2002-02-01,21.282942
2002-02-02,25.713455
2002-02-03,28.192024
2002-02-04,12.621933
2002-02-05,39.65866
2002-02-06,44.20421
2002-02-07,32.916496
2002-02-08,27.257324
2002-02-09,36.323643
2002-02-10,30.561634
2002-02-11,50.262825
2002-02-12,41.2231
2002-02-13,78.04994
2002-02-14,48.0571
2002-02-15,45.495457
2002-02-16,31.165323
2002-02-17,47.758553
2002-02-18,51.454033
2002-02-19,33.965508
2002-02-20,67.396835
2002-02-21,34.74525
2002-02-22,60.01951
2002-02-23,56.25811
2002-02-24,45.439873
2002-02-25,39.274273
2002-02-26,54.175884
2002-02-27,62.800064
2002-02-28,50.82928
2002-03-01,103.85344
2002-03-02,41.596004
2002-03-03,44.06639
2002-03-04,56.098465
2002-03-05,61.56579
2002-03-06,58.64039
2002-03-07,117.6817
2002-03-08,53.50329
2002-03-09,78.11104
2002-03-10,73.66944
2002-03-11,115.65145
2002-03-12,130.08325
2002-03-13,149.59778
2002-03-14,129.97696
2002-03-15,53.23792
2002-03-16,80.09638
2002-03-17,121.182236
2002-03-18,112.1985
2002-03-19,84.925385
2002-03-20,79.7832
2002-03-21,80.285225
2002-03-22,78.93963
2002-03-23,78.600685
2002-03-24,61.425205
2002-03-25,93.248886
2002-03-26,158.58694
2002-03-27,110.747574
2002-03-28,173.97665
2002-03-29,196.01588
2002-03-30,113.34369
2002-03-31,79.160545
2002-04-01,76.8432
2002-04-02,114.967445
2002-04-03,127.23397
2002-04-04,164.1641
2002-04-05,230.38782
2002-04-06,237.28323
2002-04-07,246.69841
2002-04-08,97.74567
2002-04-09,159.67596
2002-04-10,128.00952
2002-04-11,75.94155
2002-04-12,158.62296
2002-04-13,194.85379
2002-04-14,105.97193
2002-04-15,218.18396
2002-04-16,205.08943
2002-04-17,147.51555
2002-04-18,112.5894
2002-04-19,202.45807
2002-04-20,98.498146
2002-04-21,46.481102
2002-04-22,136.88766
2002-04-23,156.56537
2002-04-24,186.01071
2002-04-25,158.08801
2002-04-26,195.97185
2002-04-27,202.11928
2002-04-28,126.04308
2002-04-29,154.57889
2002-04-30,126.24788
2002-05-01,198.60559
2002-05-02,220.66013
2002-05-03,209.57008
2002-05-04,224.40286
2002-05-05,305.07654
2002-05-06,247.51508
2002-05-07,185.56546
2002-05-08,141.14784
2002-05-09,170.29553
2002-05-10,121.76728
2002-05-11,328.0531
2002-05-12,243.37057
2002-05-13,104.617004
2002-05-14,156.72054
2002-05-15,154.41801
2002-05-16,158.59691
2002-05-17,162.62302
2002-05-18,123.65854
2002-05-19,158.27597
2002-05-20,112.1964
2002-05-21,221.9185
2002-05-22,186.79967
2002-05-23,156.76556
2002-05-24,150.72446
2002-05-25,208.33432
2002-05-26,146.53958
2002-05-27,216.91495
2002-05-28,144.66263
2002-05-29,178.72467
2002-05-30,247.95555
2002-05-31,275.84995
2002-06-01,187.30441
2002-06-02,121.60543
2002-06-03,240.00833
2002-06-04,174.17375
2002-06-05,212.03644
2002-06-06,243.68854
2002-06-07,200.35901
2002-06-08,135.73949
2002-06-09,151.21915
2002-06-10,178.74025
2002-06-11,188.45901
2002-06-12,186.16226
2002-06-13,173.73083
2002-06-14,116.085045
2002-06-15,194.2497
2002-06-16,128.70535
2002-06-17,269.80447
2002-06-18,254.27544
2002-06-19,214.13495
2002-06-20,220.82193
2002-06-21,123.824165
2002-06-22,170.40515
2002-06-23,228.17065
2002-06-24,136.82274
2002-06-25,185.46283
2002-06-26,188.0622
2002-06-27,272.8484
2002-06-28,227.71518
2002-06-29,125.89137
2002-06-30,61.486496
