summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":241843.56108712236,"y":666182.5804098262,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Shortwave Radiation (W m-2)
2004-09-06,113.540146
2004-09-07,199.91751
2004-09-08,205.87503
2004-09-09,193.25456
2004-09-10,132.4099
2004-09-11,88.56197
2004-09-12,88.2769
2004-09-13,116.89471
2004-09-14,119.97576
2004-09-15,157.5791
2004-09-16,64.275085
2004-09-17,106.49292
2004-09-18,129.34407
2004-09-19,69.976654
2004-09-20,78.725266
2004-09-21,109.8084
2004-09-22,55.610466
2004-09-23,129.60826
2004-09-24,137.93942
2004-09-25,67.85131
2004-09-26,70.62736
2004-09-27,27.516619
2004-09-28,58.346626
2004-09-29,70.69319
2004-09-30,52.957214
2004-10-01,48.15138
2004-10-02,70.78993
2004-10-03,66.69762
2004-10-04,82.067245
2004-10-05,67.89903
2004-10-06,51.961903
2004-10-07,90.65687
2004-10-08,99.90309
2004-10-09,71.79057
2004-10-10,44.302837
2004-10-11,48.13662
2004-10-12,44.710423
2004-10-13,53.544632
2004-10-14,57.03927
2004-10-15,59.465057
2004-10-16,36.082325
2004-10-17,42.921043
2004-10-18,59.186928
2004-10-19,34.49431
2004-10-20,32.974323
2004-10-21,52.21203
2004-10-22,53.773438
2004-10-23,60.871643
2004-10-24,29.9002
2004-10-25,34.403233
2004-10-26,47.64474
2004-10-27,30.622444
2004-10-28,38.319763
2004-10-29,32.15098
2004-10-30,44.099354
2004-10-31,27.677225
2004-11-01,35.692448
2004-11-02,28.373013
2004-11-03,29.516714
2004-11-04,40.65204
2004-11-05,22.113369
2004-11-06,21.770071
2004-11-07,26.520695
2004-11-08,24.18498
2004-11-09,43.174408
2004-11-10,47.327824
2004-11-11,19.411686
2004-11-12,33.86305
2004-11-13,36.38106
2004-11-14,20.977886
2004-11-15,18.130074
2004-11-16,9.561151
2004-11-17,19.9106
2004-11-18,18.355518
2004-11-19,38.68303
2004-11-20,31.854136
2004-11-21,8.612085
2004-11-22,17.309053
2004-11-23,15.760996
2004-11-24,15.909092
2004-11-25,14.85246
2004-11-26,23.995697
2004-11-27,15.944492
2004-11-28,32.310818
2004-11-29,15.24273
2004-11-30,15.700109
2004-12-01,15.620661
2004-12-02,22.731735
2004-12-03,16.09388
2004-12-04,12.685572
2004-12-05,17.553108
2004-12-06,12.821509
2004-12-07,27.122223
2004-12-08,6.583449
2004-12-09,15.864976
2004-12-10,14.660478
2004-12-11,12.569446
2004-12-12,12.910438
2004-12-13,12.073995
2004-12-14,11.348395
2004-12-15,22.151184
2004-12-16,11.452968
2004-12-17,16.596382
2004-12-18,18.428402
2004-12-19,29.435959
2004-12-20,14.191404
2004-12-21,15.655921
2004-12-22,12.987107
2004-12-23,14.3387
2004-12-24,11.73401
2004-12-25,16.236086
2004-12-26,26.35984
2004-12-27,11.480162
2004-12-28,15.102472
2004-12-29,11.672949
2004-12-30,11.955155
2004-12-31,16.71444
2005-01-01,11.976507
2005-01-02,20.749641
2005-01-03,13.246039
2005-01-04,20.413567
2005-01-05,13.108011
2005-01-06,12.818239
2005-01-07,12.836716
2005-01-08,17.477865
2005-01-09,7.3413253
2005-01-10,22.101074
2005-01-11,16.582706
2005-01-12,19.556915
2005-01-13,22.949005
2005-01-14,14.464782
2005-01-15,15.64985
2005-01-16,21.203733
2005-01-17,17.99814
2005-01-18,20.025448
2005-01-19,16.467827
2005-01-20,9.025025
2005-01-21,22.987904
2005-01-22,24.876705
2005-01-23,31.264027
2005-01-24,21.665192
2005-01-25,20.658766
2005-01-26,27.20114
2005-01-27,35.088917
2005-01-28,43.766396
2005-01-29,41.627686
2005-01-30,30.700262
2005-01-31,23.438513
2005-02-01,50.57576
2005-02-02,30.86327
2005-02-03,30.95894
2005-02-04,24.303146
2005-02-05,40.597897
2005-02-06,43.11166
2005-02-07,39.254353
2005-02-08,24.929586
2005-02-09,27.409838
2005-02-10,55.088455
2005-02-11,27.198294
2005-02-12,44.450897
2005-02-13,44.71703
2005-02-14,54.236023
2005-02-15,74.410614
2005-02-16,16.577147
2005-02-17,67.262665
2005-02-18,62.61429
2005-02-19,78.6066
2005-02-20,63.229923
2005-02-21,79.0143
2005-02-22,58.029503
2005-02-23,67.43986
2005-02-24,47.631332
2005-02-25,48.560482
2005-02-26,56.683006
2005-02-27,55.5136
2005-02-28,44.28071
2005-03-01,63.50949
2005-03-02,105.02969
2005-03-03,82.636894
2005-03-04,86.24403
2005-03-05,91.77554
2005-03-06,114.09898
2005-03-07,66.49467
2005-03-08,116.797066
2005-03-09,76.38178
2005-03-10,69.87543
2005-03-11,81.868675
2005-03-12,116.07072
2005-03-13,111.5002
2005-03-14,75.02788
2005-03-15,51.94947
2005-03-16,70.221634
2005-03-17,76.16222
2005-03-18,58.960785
2005-03-19,129.8639
2005-03-20,119.007454
2005-03-21,56.71138
2005-03-22,60.8933
2005-03-23,115.66421
2005-03-24,101.85157
2005-03-25,114.94073
2005-03-26,75.62668
2005-03-27,34.29089
2005-03-28,67.11218
2005-03-29,75.789986
2005-03-30,35.79959
2005-03-31,119.40642
2005-04-01,72.7244
2005-04-02,171.48083
2005-04-03,106.17004
2005-04-04,164.57364
2005-04-05,172.9599
2005-04-06,140.61671
2005-04-07,125.78869
2005-04-08,190.0039
2005-04-09,78.15389
2005-04-10,109.59099
2005-04-11,127.20604
2005-04-12,204.16936
2005-04-13,144.09592
2005-04-14,99.45588
2005-04-15,107.08855
2005-04-16,87.777756
2005-04-17,88.882385
2005-04-18,45.10015
2005-04-19,208.45993
2005-04-20,170.2316
2005-04-21,211.5134
2005-04-22,198.50294
2005-04-23,268.89932
2005-04-24,278.70523
2005-04-25,276.48798
2005-04-26,130.3145
2005-04-27,188.47824
2005-04-28,116.99478
2005-04-29,250.93112
2005-04-30,153.14209
2005-05-01,115.29712
2005-05-02,158.93538
2005-05-03,122.63682
2005-05-04,209.96269
2005-05-05,139.9025
2005-05-06,177.0759
2005-05-07,241.17323
2005-05-08,268.9937
2005-05-09,216.82736
2005-05-10,271.7474
2005-05-11,289.84775
2005-05-12,277.63412
2005-05-13,308.741
2005-05-14,317.58087
2005-05-15,203.41464
2005-05-16,171.15405
2005-05-17,208.99724
2005-05-18,149.25935
2005-05-19,125.009895
2005-05-20,140.0776
2005-05-21,269.59506
2005-05-22,209.31674
2005-05-23,151.61507
2005-05-24,162.04253
2005-05-25,106.66628
2005-05-26,264.94125
2005-05-27,107.40186
2005-05-28,113.11005
2005-05-29,232.03677
2005-05-30,262.84973
2005-05-31,292.91458
2005-06-01,110.76659
2005-06-02,119.33713
2005-06-03,194.29834
2005-06-04,152.4374
2005-06-05,127.87827
2005-06-06,309.41837
2005-06-07,232.0357
2005-06-08,233.40372
2005-06-09,186.31671
2005-06-10,275.24158
2005-06-11,243.9408
2005-06-12,182.51924
2005-06-13,112.20221
2005-06-14,127.92303
2005-06-15,157.84705
2005-06-16,123.11961
2005-06-17,164.05746
2005-06-18,146.55568
2005-06-19,170.0987
2005-06-20,214.63055
2005-06-21,212.7527
2005-06-22,210.21797
2005-06-23,183.05258
2005-06-24,118.29897
2005-06-25,187.72464
2005-06-26,340.0239
2005-06-27,237.8641
2005-06-28,298.6315
2005-06-29,139.07724
2005-06-30,136.21231
