summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Shortwave Radiation (W m-2)
2002-06-30,63.335964
2002-07-01,126.86931
2002-07-02,156.87712
2002-07-03,165.45782
2002-07-04,155.89561
2002-07-05,198.65274
2002-07-06,122.40954
2002-07-07,173.18813
2002-07-08,213.71683
2002-07-09,181.92844
2002-07-10,217.74777
2002-07-11,251.51074
2002-07-12,209.9239
2002-07-13,291.16016
2002-07-14,167.33429
2002-07-15,176.45978
2002-07-16,175.84917
2002-07-17,137.7437
2002-07-18,204.76363
2002-07-19,59.876865
2002-07-20,59.607883
2002-07-21,241.98671
2002-07-22,130.76726
2002-07-23,118.404175
2002-07-24,143.93631
2002-07-25,116.37928
2002-07-26,153.78311
2002-07-27,164.60849
2002-07-28,140.21179
2002-07-29,106.60718
2002-07-30,104.799225
2002-07-31,102.24171
2002-08-01,179.1912
2002-08-02,99.73431
2002-08-03,138.39386
2002-08-04,203.47664
2002-08-05,220.26804
2002-08-06,167.38672
2002-08-07,125.53563
2002-08-08,110.648865
2002-08-09,52.691166
2002-08-10,108.818245
2002-08-11,93.24489
2002-08-12,164.28598
2002-08-13,155.9674
2002-08-14,103.94042
2002-08-15,207.18573
2002-08-16,211.8871
2002-08-17,136.3642
2002-08-18,90.32817
2002-08-19,172.47787
2002-08-20,167.4848
2002-08-21,185.55672
2002-08-22,144.13976
2002-08-23,89.36676
2002-08-24,128.24487
2002-08-25,129.9699
2002-08-26,206.72678
2002-08-27,155.0612
2002-08-28,113.71318
2002-08-29,129.79443
2002-08-30,43.059208
2002-08-31,181.36465
2002-09-01,161.34967
2002-09-02,196.00275
2002-09-03,110.685425
2002-09-04,111.539314
2002-09-05,90.20575
2002-09-06,110.84867
2002-09-07,107.595764
2002-09-08,126.34466
2002-09-09,91.61867
2002-09-10,118.246445
2002-09-11,177.39314
2002-09-12,99.81709
2002-09-13,131.05746
2002-09-14,114.499664
2002-09-15,83.366035
2002-09-16,66.89027
2002-09-17,80.14641
2002-09-18,60.62943
2002-09-19,32.898518
2002-09-20,107.2885
2002-09-21,99.14867
2002-09-22,97.50817
2002-09-23,119.6198
2002-09-24,132.24706
2002-09-25,75.926186
2002-09-26,87.62984
2002-09-27,56.919804
2002-09-28,28.386217
2002-09-29,85.28447
2002-09-30,87.21821
2002-10-01,96.12529
2002-10-02,63.36065
2002-10-03,97.597824
2002-10-04,53.390377
2002-10-05,51.250786
2002-10-06,89.96506
2002-10-07,53.00825
2002-10-08,53.752754
2002-10-09,70.98173
2002-10-10,51.63813
2002-10-11,22.27984
2002-10-12,42.623894
2002-10-13,51.28644
2002-10-14,20.97099
2002-10-15,54.352158
2002-10-16,63.207428
2002-10-17,38.573902
2002-10-18,70.36428
2002-10-19,72.025635
2002-10-20,53.882225
2002-10-21,18.099209
2002-10-22,17.711443
2002-10-23,38.86476
2002-10-24,48.77238
2002-10-25,38.3178
2002-10-26,52.6755
2002-10-27,30.016203
2002-10-28,49.413383
2002-10-29,31.999966
2002-10-30,51.481697
2002-10-31,44.625893
2002-11-01,14.172664
2002-11-02,25.313692
2002-11-03,45.02234
2002-11-04,42.711876
2002-11-05,34.109497
2002-11-06,37.673294
2002-11-07,40.43757
2002-11-08,25.834373
2002-11-09,23.024694
2002-11-10,32.45176
2002-11-11,30.412228
2002-11-12,21.53325
2002-11-13,22.172564
2002-11-14,10.561338
2002-11-15,21.343359
2002-11-16,21.49688
2002-11-17,29.469757
2002-11-18,21.947533
2002-11-19,21.473522
2002-11-20,9.285006
2002-11-21,9.096145
2002-11-22,19.408594
2002-11-23,22.177362
2002-11-24,26.227358
2002-11-25,18.700674
2002-11-26,16.140373
2002-11-27,14.553948
2002-11-28,18.13849
2002-11-29,18.420658
2002-11-30,7.6971602
2002-12-01,17.988096
2002-12-02,13.589149
2002-12-03,14.163785
2002-12-04,13.966759
2002-12-05,16.47249
2002-12-06,14.998853
2002-12-07,13.995198
2002-12-08,14.1310005
2002-12-09,17.18435
2002-12-10,15.71895
2002-12-11,17.370968
2002-12-12,6.642895
2002-12-13,6.5953097
2002-12-14,6.5537996
2002-12-15,6.5183477
2002-12-16,6.4889374
2002-12-17,17.904755
2002-12-18,18.30354
2002-12-19,15.890667
2002-12-20,12.913942
2002-12-21,6.4321303
2002-12-22,11.844916
2002-12-23,6.4514575
2002-12-24,13.144269
2002-12-25,13.582229
2002-12-26,6.5256205
2002-12-27,6.562436
2002-12-28,13.431696
2002-12-29,6.6543202
2002-12-30,13.65787
2002-12-31,15.965195
2003-01-01,12.405413
2003-01-02,6.911782
2003-01-03,17.660583
2003-01-04,19.823849
2003-01-05,18.037987
2003-01-06,18.50597
2003-01-07,20.071747
2003-01-08,16.856026
2003-01-09,15.432884
2003-01-10,21.663609
2003-01-11,22.202496
2003-01-12,7.9973445
2003-01-13,14.562824
2003-01-14,15.430414
2003-01-15,21.346592
2003-01-16,8.614594
2003-01-17,20.249113
2003-01-18,17.533892
2003-01-19,17.644909
2003-01-20,17.782852
2003-01-21,21.874561
2003-01-22,17.957125
2003-01-23,28.24635
2003-01-24,18.799475
2003-01-25,30.487751
2003-01-26,24.427525
2003-01-27,24.701395
2003-01-28,24.286076
2003-01-29,31.510675
2003-01-30,35.318504
2003-01-31,22.558329
2003-02-01,40.43555
2003-02-02,28.188755
2003-02-03,37.687714
2003-02-04,46.966446
2003-02-05,49.229607
2003-02-06,25.511047
2003-02-07,28.186943
2003-02-08,27.266413
2003-02-09,48.90945
2003-02-10,28.552345
2003-02-11,52.876038
2003-02-12,42.810265
2003-02-13,35.63202
2003-02-14,66.04657
2003-02-15,69.26591
2003-02-16,49.69858
2003-02-17,72.90474
2003-02-18,73.164665
2003-02-19,64.73502
2003-02-20,46.47553
2003-02-21,61.806396
2003-02-22,61.11706
2003-02-23,53.361347
2003-02-24,79.485085
2003-02-25,60.172043
2003-02-26,45.483883
2003-02-27,49.03182
2003-02-28,58.102295
2003-03-01,61.35692
2003-03-02,87.3651
2003-03-03,89.81951
2003-03-04,44.3482
2003-03-05,73.39078
2003-03-06,102.369316
2003-03-07,46.168262
2003-03-08,69.34675
2003-03-09,51.753475
2003-03-10,79.76514
2003-03-11,93.02455
2003-03-12,86.31109
2003-03-13,99.259415
2003-03-14,115.436356
2003-03-15,127.82286
2003-03-16,127.65221
2003-03-17,116.10626
2003-03-18,129.05243
2003-03-19,141.81741
2003-03-20,100.6364
2003-03-21,136.59937
2003-03-22,136.1834
2003-03-23,168.18387
2003-03-24,145.19817
2003-03-25,85.197525
2003-03-26,117.858475
2003-03-27,126.004745
2003-03-28,129.06636
2003-03-29,158.53377
2003-03-30,164.18895
2003-03-31,162.8675
2003-04-01,158.02979
2003-04-02,150.34471
2003-04-03,131.41216
2003-04-04,161.75955
2003-04-05,136.90958
2003-04-06,115.00379
2003-04-07,149.71962
2003-04-08,178.40009
2003-04-09,179.89267
2003-04-10,174.90143
2003-04-11,154.60683
2003-04-12,169.7114
2003-04-13,182.27151
2003-04-14,90.62098
2003-04-15,163.65608
2003-04-16,227.83177
2003-04-17,238.65073
2003-04-18,228.739
2003-04-19,224.34254
2003-04-20,188.98206
2003-04-21,107.224
2003-04-22,172.88464
2003-04-23,230.61885
2003-04-24,157.53062
2003-04-25,95.89283
2003-04-26,178.09033
2003-04-27,152.80455
2003-04-28,51.066776
2003-04-29,187.00998
2003-04-30,149.44873
2003-05-01,136.00348
2003-05-02,52.763023
2003-05-03,190.68925
2003-05-04,128.13535
2003-05-05,220.10828
2003-05-06,191.33054
2003-05-07,173.65262
2003-05-08,272.4845
2003-05-09,212.00882
2003-05-10,242.69855
2003-05-11,227.92346
2003-05-12,224.52266
2003-05-13,206.61043
2003-05-14,256.75082
2003-05-15,242.97781
2003-05-16,108.14264
2003-05-17,125.48862
2003-05-18,174.3183
2003-05-19,174.1407
2003-05-20,184.6033
2003-05-21,149.04279
2003-05-22,177.21072
2003-05-23,162.01785
2003-05-24,188.58546
2003-05-25,196.00117
2003-05-26,182.72781
2003-05-27,151.61754
2003-05-28,128.26213
2003-05-29,170.62955
2003-05-30,191.94638
2003-05-31,269.51562
2003-06-01,226.41345
2003-06-02,224.01242
2003-06-03,183.58267
2003-06-04,165.07042
2003-06-05,219.46819
2003-06-06,225.59415
2003-06-07,258.68237
2003-06-08,135.87415
2003-06-09,278.63425
2003-06-10,235.4942
2003-06-11,276.36932
2003-06-12,228.64513
2003-06-13,238.1648
2003-06-14,285.41098
2003-06-15,216.49747
2003-06-16,295.334
2003-06-17,206.32234
2003-06-18,170.95201
2003-06-19,222.39651
2003-06-20,209.8512
2003-06-21,149.75076
2003-06-22,132.0942
2003-06-23,195.22043
2003-06-24,240.18015
2003-06-25,337.64365
2003-06-26,305.05493
2003-06-27,63.5761
2003-06-28,213.06552
2003-06-29,193.75339
2003-06-30,160.91536
