summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Shortwave Radiation (W m-2)
2005-06-30,143.52713
2005-07-01,246.35983
2005-07-02,187.41327
2005-07-03,219.43047
2005-07-04,177.8829
2005-07-05,153.96185
2005-07-06,115.119965
2005-07-07,245.95305
2005-07-08,305.04443
2005-07-09,240.431
2005-07-10,221.29407
2005-07-11,333.4387
2005-07-12,304.93454
2005-07-13,211.02051
2005-07-14,125.127205
2005-07-15,151.5933
2005-07-16,225.77899
2005-07-17,163.1967
2005-07-18,190.47064
2005-07-19,155.07056
2005-07-20,210.66058
2005-07-21,193.81055
2005-07-22,212.45929
2005-07-23,150.34053
2005-07-24,134.95888
2005-07-25,121.87597
2005-07-26,169.08426
2005-07-27,128.05777
2005-07-28,57.175694
2005-07-29,56.8383
2005-07-30,104.34307
2005-07-31,149.65822
2005-08-01,152.54973
2005-08-02,167.87808
2005-08-03,202.80624
2005-08-04,138.435
2005-08-05,185.63885
2005-08-06,195.02557
2005-08-07,203.5619
2005-08-08,218.07721
2005-08-09,120.04759
2005-08-10,169.88393
2005-08-11,110.843666
2005-08-12,113.16414
2005-08-13,150.20822
2005-08-14,158.3286
2005-08-15,136.22502
2005-08-16,122.60716
2005-08-17,134.09265
2005-08-18,103.31851
2005-08-19,189.05615
2005-08-20,245.12294
2005-08-21,178.53691
2005-08-22,178.12463
2005-08-23,111.559845
2005-08-24,202.46509
2005-08-25,182.03088
2005-08-26,143.76834
2005-08-27,110.04724
2005-08-28,101.46522
2005-08-29,206.2179
2005-08-30,153.44798
2005-08-31,97.995125
2005-09-01,149.45187
2005-09-02,157.73215
2005-09-03,136.84244
2005-09-04,149.06024
2005-09-05,91.26237
2005-09-06,185.56516
2005-09-07,83.61825
2005-09-08,90.32494
2005-09-09,38.01199
2005-09-10,37.50072
2005-09-11,134.12624
2005-09-12,155.31781
2005-09-13,71.92762
2005-09-14,104.38074
2005-09-15,83.53165
2005-09-16,138.07031
2005-09-17,68.62909
2005-09-18,88.79317
2005-09-19,69.637764
2005-09-20,122.81093
2005-09-21,77.164856
2005-09-22,87.59769
2005-09-23,81.82546
2005-09-24,110.78971
2005-09-25,94.07607
2005-09-26,54.974854
2005-09-27,115.42069
2005-09-28,75.43802
2005-09-29,78.01007
2005-09-30,57.332882
2005-10-01,91.8206
2005-10-02,70.24716
2005-10-03,59.844803
2005-10-04,25.490444
2005-10-05,56.784332
2005-10-06,59.120094
2005-10-07,24.089592
2005-10-08,69.412895
2005-10-09,46.641563
2005-10-10,54.73883
2005-10-11,22.27984
2005-10-12,21.838726
2005-10-13,62.023903
2005-10-14,72.13164
2005-10-15,52.415867
2005-10-16,64.6923
2005-10-17,40.463364
2005-10-18,35.48031
2005-10-19,34.669422
2005-10-20,43.125103
2005-10-21,39.049343
2005-10-22,17.711443
2005-10-23,33.730114
2005-10-24,16.953732
2005-10-25,44.363087
2005-10-26,32.536713
2005-10-27,58.65888
2005-10-28,31.588871
2005-10-29,32.664238
2005-10-30,34.651665
2005-10-31,45.66679
2005-11-01,45.431847
2005-11-02,26.26867
2005-11-03,24.688433
2005-11-04,24.855001
2005-11-05,31.714996
2005-11-06,28.251667
2005-11-07,40.58982
2005-11-08,12.084824
2005-11-09,40.627144
2005-11-10,28.222626
2005-11-11,23.347324
2005-11-12,27.268389
2005-11-13,36.981384
2005-11-14,10.561338
2005-11-15,31.473286
2005-11-16,32.61116
2005-11-17,32.55686
2005-11-18,33.591713
2005-11-19,26.865135
2005-11-20,25.689228
2005-11-21,24.614952
2005-11-22,23.6849
2005-11-23,20.412968
2005-11-24,24.150545
2005-11-25,19.007444
2005-11-26,16.427479
2005-11-27,19.757961
2005-11-28,20.91698
2005-11-29,22.491648
2005-11-30,13.9883995
2005-12-01,14.4503975
2005-12-02,13.375125
2005-12-03,7.3485656
2005-12-04,14.286501
2005-12-05,14.807305
2005-12-06,19.077253
2005-12-07,18.934916
2005-12-08,17.704397
2005-12-09,12.415358
2005-12-10,13.591651
2005-12-11,15.7310505
2005-12-12,18.98357
2005-12-13,13.857819
2005-12-14,16.112198
2005-12-15,11.767975
2005-12-16,16.979048
2005-12-17,17.323845
2005-12-18,12.264853
2005-12-19,15.175205
2005-12-20,14.497222
2005-12-21,14.77323
2005-12-22,11.540395
2005-12-23,16.480083
2005-12-24,17.38028
2005-12-25,16.565716
2005-12-26,12.080312
2005-12-27,14.880348
2005-12-28,16.888062
2005-12-29,14.875396
2005-12-30,12.151936
2005-12-31,12.4490385
2006-01-01,15.627409
2006-01-02,14.936747
2006-01-03,17.173828
2006-01-04,19.516964
2006-01-05,12.939292
2006-01-06,13.134115
2006-01-07,14.016533
2006-01-08,20.0564
2006-01-09,14.1435585
2006-01-10,13.862569
2006-01-11,21.184856
