summary,Climate Hydrology Ecology Support System subset,
originalResource,{"url":"https://eip.ceh.ac.uk/apps/chess/","title":"EIP | CHESS"},
metadataURL,https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
termsAndConditions,Licensing conditions apply,CHESS Met https://catalogue.ceh.ac.uk/documents/80887755-1426-4dab-a4a6-250919d5020c,CHESS PET https://catalogue.ceh.ac.uk/documents/d329f4d6-95ba-4134-b77a-a377e0755653,
credits,CEH, Terms and conditions apply,
location,{"type":"point","x":334132.7787655574,"y":658017.530274143,"spatialReference":{"wkid":27700}},
DATES,Surface Downwelling Shortwave Radiation (W m-2)
2008-10-03,96.0768
2008-10-04,45.043507
2008-10-05,98.0385
2008-10-06,63.942688
2008-10-07,42.806087
2008-10-08,89.360886
2008-10-09,50.529064
2008-10-10,43.251957
2008-10-11,65.82178
2008-10-12,53.0622
2008-10-13,55.841118
2008-10-14,42.185154
2008-10-15,45.577087
2008-10-16,71.02209
2008-10-17,40.948666
2008-10-18,55.325584
2008-10-19,34.451622
2008-10-20,48.8912
2008-10-21,65.64456
2008-10-22,64.24728
2008-10-23,33.41472
2008-10-24,57.414566
2008-10-25,16.220407
2008-10-26,51.018127
2008-10-27,49.8583
2008-10-28,48.135178
2008-10-29,42.830837
2008-10-30,40.405148
2008-10-31,41.354305
2008-11-01,42.78868
2008-11-02,47.817158
2008-11-03,44.525562
2008-11-04,30.47975
2008-11-05,12.647511
2008-11-06,22.17861
2008-11-07,25.914122
2008-11-08,23.313753
2008-11-09,28.47681
2008-11-10,29.391848
2008-11-11,24.088442
2008-11-12,30.54773
2008-11-13,19.187399
2008-11-14,20.52184
2008-11-15,29.377728
2008-11-16,30.855213
2008-11-17,9.683101
2008-11-18,27.877224
2008-11-19,21.851868
2008-11-20,19.066996
2008-11-21,19.23367
2008-11-22,20.379135
2008-11-23,21.059763
2008-11-24,22.554539
2008-11-25,24.020636
2008-11-26,21.142681
2008-11-27,21.58996
2008-11-28,22.958239
2008-11-29,22.498344
2008-11-30,23.27977
2008-12-01,19.710737
2008-12-02,16.017172
2008-12-03,21.855312
2008-12-04,13.220655
2008-12-05,7.057256
2008-12-06,20.731455
2008-12-07,14.8181095
2008-12-08,13.624606
2008-12-09,19.573448
2008-12-10,18.401615
2008-12-11,16.85362
2008-12-12,12.206729
2008-12-13,6.5537996
2008-12-14,13.749825
2008-12-15,13.299932
2008-12-16,11.954628
2008-12-17,13.533558
2008-12-18,13.286732
2008-12-19,11.957362
2008-12-20,16.58783
2008-12-21,14.888009
2008-12-22,15.780045
2008-12-23,14.248119
2008-12-24,13.319517
2008-12-25,13.471994
2008-12-26,13.597755
2008-12-27,16.785042
2008-12-28,13.84245
2008-12-29,17.456038
2008-12-30,18.705841
2008-12-31,13.545221
2009-01-01,14.464025
2009-01-02,14.595429
2009-01-03,18.37649
2009-01-04,14.33126
2009-01-05,20.385956
2009-01-06,14.441854
2009-01-07,13.748608
2009-01-08,20.37318
2009-01-09,19.43348
2009-01-10,14.028125
2009-01-11,14.592394
2009-01-12,21.545284
2009-01-13,21.021576
2009-01-14,18.75159
2009-01-15,15.206073
2009-01-16,18.051498
2009-01-17,24.635582
2009-01-18,22.626818
2009-01-19,9.148364
2009-01-20,20.771664
2009-01-21,26.891962
2009-01-22,24.508108
2009-01-23,25.299421
2009-01-24,29.376694
2009-01-25,28.257708
2009-01-26,31.331375
2009-01-27,20.486355
2009-01-28,33.52984
2009-01-29,20.971169
2009-01-30,21.253029
2009-01-31,29.92863
2009-02-01,25.4799
2009-02-02,29.254702
2009-02-03,32.986835
2009-02-04,39.92582
2009-02-05,25.907637
2009-02-06,46.838455
2009-02-07,39.54432
2009-02-08,37.62202
2009-02-09,40.504642
2009-02-10,56.18995
2009-02-11,58.90633
2009-02-12,15.65845
2009-02-13,51.510437
2009-02-14,33.926918
2009-02-15,33.666943
2009-02-16,34.758278
2009-02-17,37.510853
2009-02-18,37.744854
2009-02-19,51.069157
2009-02-20,34.90931
2009-02-21,52.8699
2009-02-22,54.470356
2009-02-23,19.917511
2009-02-24,50.723896
2009-02-25,70.02164
2009-02-26,42.401077
2009-02-27,43.275436
2009-02-28,58.68234
2009-03-01,68.397606
2009-03-02,57.994144
2009-03-03,48.100197
2009-03-04,89.09065
2009-03-05,80.96949
2009-03-06,99.647354
2009-03-07,47.86701
2009-03-08,83.457985
2009-03-09,105.66625
2009-03-10,117.94081
2009-03-11,57.218723
2009-03-12,110.415375
2009-03-13,87.08273
2009-03-14,102.70203
2009-03-15,78.10892
2009-03-16,58.2596
2009-03-17,136.50352
2009-03-18,124.65772
2009-03-19,135.97311
2009-03-20,130.2684
2009-03-21,125.15474
2009-03-22,76.42644
2009-03-23,129.72429
2009-03-24,77.37494
2009-03-25,139.95456
2009-03-26,140.1761
2009-03-27,110.20498
2009-03-28,112.53314
2009-03-29,170.6364
2009-03-30,84.30313
2009-03-31,145.57916
2009-04-01,118.42877
2009-04-02,195.34422
2009-04-03,141.67654
2009-04-04,99.665535
2009-04-05,186.93442
2009-04-06,78.69342
2009-04-07,140.14574
2009-04-08,136.32422
2009-04-09,82.125854
2009-04-10,96.07972
2009-04-11,205.60207
2009-04-12,210.45256
2009-04-13,196.49472
2009-04-14,120.37666
2009-04-15,102.630806
2009-04-16,102.34904
2009-04-17,99.06197
2009-04-18,151.1323
2009-04-19,248.48976
2009-04-20,244.71286
2009-04-21,179.62587
2009-04-22,225.45563
2009-04-23,114.15922
2009-04-24,101.02001
2009-04-25,187.33115
2009-04-26,154.31476
2009-04-27,107.91951
2009-04-28,51.066776
2009-04-29,171.7307
2009-04-30,105.17687
2009-05-01,162.72119
2009-05-02,261.57785
2009-05-03,257.39966
2009-05-04,103.48496
2009-05-05,103.03783
2009-05-06,156.3787
2009-05-07,216.88649
2009-05-08,223.0062
2009-05-09,173.97566
2009-05-10,231.49155
2009-05-11,319.95047
2009-05-12,286.3109
2009-05-13,277.3169
2009-05-14,241.33896
2009-05-15,57.59338
2009-05-16,136.21503
2009-05-17,232.16235
2009-05-18,142.44081
2009-05-19,162.49902
2009-05-20,193.17578
2009-05-21,209.61275
2009-05-22,234.34442
2009-05-23,144.04239
2009-05-24,283.49115
2009-05-25,176.11342
2009-05-26,266.39337
2009-05-27,152.58281
2009-05-28,192.06497
2009-05-29,315.89914
2009-05-30,370.93323
2009-05-31,376.2835
2009-06-01,360.59085
2009-06-02,230.29436
2009-06-03,220.98055
2009-06-04,136.53711
2009-06-05,175.80539
2009-06-06,202.97159
2009-06-07,188.35355
2009-06-08,226.39165
2009-06-09,216.96683
2009-06-10,179.05022
2009-06-11,227.77185
2009-06-12,303.32492
2009-06-13,192.29002
2009-06-14,194.61974
2009-06-15,63.656864
2009-06-16,200.09616
2009-06-17,147.8486
2009-06-18,203.07068
2009-06-19,208.1065
2009-06-20,158.23764
2009-06-21,204.86743
2009-06-22,174.76257
2009-06-23,295.73053
2009-06-24,239.26926
2009-06-25,273.79224
2009-06-26,195.33324
2009-06-27,134.82588
2009-06-28,156.47069
2009-06-29,201.34036
2009-06-30,166.74582
