ZONE,T="TIME=3.162240000000e+07"
13.4,9.135851945
13.5,9.136876324
13.6,9.137900938
13.7,9.138925791
13.8,9.139950883
13.9,9.140976215
14,9.142001791
14.1,9.143027612
14.2,9.144053678
14.3,9.145079993
14.4,9.146106557
14.5,9.147133373
14.6,9.148160441
14.7,9.149187765
14.8,9.150215345
14.9,9.151243184
15,9.152271282
15.1,9.153299642
15.2,9.154328266
15.3,9.155357155
15.4,9.15638631
15.5,9.157415735
15.6,9.158445429
15.7,9.159475396
15.8,9.160505636
15.9,9.161536152
16,9.162566945
16.1,9.163598017
16.2,9.164629369
16.3,9.165661004
16.4,9.166692923
16.5,9.167725127
16.6,9.16875762
16.7,9.169790401
16.8,9.170823474
16.9,9.171856839
17,9.172890498
17.1,9.173924454
17.2,9.174958707
17.3,9.17599326
17.4,9.177028115
17.5,9.178063272
17.6,9.179098734
17.7,9.180134502
17.8,9.181170579
17.9,9.182206966
18,9.183243664
18.1,9.184280675
18.2,9.185318002
18.3,9.186355645
18.4,9.187393607
18.5,9.188431889
18.6,9.189470492
18.7,9.19050942
18.8,9.191548673
18.9,9.192588252
19,9.193628161
19.1,9.1946684
19.2,9.195708971
19.3,9.196749876
19.4,9.197791117
19.5,9.198832695
19.6,9.199874612
19.7,9.20091687
19.8,9.20195947
19.9,9.203002415
20,9.204045705
20.1,9.205089342
20.2,9.206133329
20.3,9.207177667
20.4,9.208222357
20.5,9.209267402
20.6,9.210312803
20.7,9.211358561
20.8,9.212404678
20.9,9.213451157
21,9.214497998
21.1,9.215545203
21.2,9.216592775
21.3,9.217640714
21.4,9.218689022
21.5,9.219737702
21.6,9.220786753
21.7,9.221836179
21.8,9.222885981
21.9,9.22393616
22,9.224986718
22.1,9.226037657
22.2,9.227088978
22.3,9.228140683
22.4,9.229192772
22.5,9.230245249
22.6,9.231298114
22.7,9.232351369
22.8,9.233405015
22.9,9.234459054
23,9.235513487
23.1,9.236568316
23.2,9.237623541
23.3,9.238679166
23.4,9.23973519
23.5,9.240791615
23.6,9.241848442
23.7,9.242905673
23.8,9.243963308
23.9,9.24502135
24,9.246079798
24.1,9.247138655
24.2,9.248197921
24.3,9.249257596
24.4,9.250317683
24.5,9.251378181
24.6,9.252439092
24.7,9.253500416
24.8,9.254562154
24.9,9.255624306
25,9.256686872
25.1,9.257749854
25.2,9.25881325
25.3,9.259877062
25.4,9.260941289
25.5,9.26200593
25.6,9.263070986
25.7,9.264136456
25.8,9.265202339
25.9,9.266268634
26,9.267335341
26.1,9.268402458
26.2,9.269469983
26.3,9.270537915
26.4,9.271606251
26.5,9.27267499
26.6,9.273744128
26.7,9.274813663
26.8,9.275883592
26.9,9.27695391
27,9.278024614
27.1,9.2790957
27.2,9.280167162
27.3,9.281238994
27.4,9.282311192
27.5,9.283383748
27.6,9.284456656
27.7,9.285529908
27.8,9.286603494
27.9,9.287677408
28,9.288751637
28.1,9.289826173
28.2,9.290901003
28.3,9.291976115
28.4,9.293051495
28.5,9.294127129
28.6,9.295203002
28.7,9.296279097
28.8,9.297355395
28.9,9.298431878
29,9.299508524
29.1,9.300585312
29.2,9.301662217
29.3,9.302739214
29.4,9.303816276
29.5,9.304893373
29.6,9.305970474
29.7,9.307047546
29.8,9.308124552
29.9,9.309201456
30,9.310278215
30.1,9.311354786
30.2,9.312431124
30.3,9.313507179
30.4,9.314582897
30.5,9.315658225
30.6,9.316733101
30.7,9.317807462
30.8,9.318881241
30.9,9.319954367
31,9.321026763
31.1,9.322098349
31.2,9.323169038
31.3,9.32423874
31.4,9.325307358
31.5,9.32637479
31.6,9.327440926
31.7,9.328505653
31.8,9.329568847
31.9,9.33063038
32,9.331690114
32.1,9.332747906
32.2,9.333803602
32.3,9.334857041
32.4,9.33590805
32.5,9.33695645
32.6,9.338002049
32.7,9.339044645
32.8,9.340084025
32.9,9.341119964
33,9.342152225
33.1,9.343180558
33.2,9.344204698
33.3,9.345224368
33.4,9.346239273
33.5,9.347249106
33.6,9.348253541
33.7,9.349252236
33.8,9.35024483
33.9,9.351230944
34,9.352210179
34.1,9.353182117
34.2,9.354146317
34.3,9.355102315
34.4,9.356049625
34.5,9.356987737
34.6,9.357916115
34.7,9.358834195
34.8,9.359741389
34.9,9.360637076
35,9.361520608
35.1,9.362391304
35.2,9.363248452
35.3,9.364091306
35.4,9.364919084
35.5,9.365730966
35.6,9.366526098
35.7,9.367303583
35.8,9.368062485
35.9,9.368801823
36,9.369520573
36.1,9.370217667
36.2,9.370891987
36.3,9.371542366
36.4,9.372167585
36.5,9.372766375
36.6,9.373337408
36.7,9.373879302
36.8,9.374390615
36.9,9.374869845
37,9.375315425
37.1,9.375725725
37.2,9.376099045
37.3,9.376433619
37.4,9.376727606
37.5,9.376979092
37.6,9.377186086
37.7,9.37734652
37.8,9.37745824
37.9,9.377519014
38,9.377526518
38.1,9.377478342
38.2,9.377371983
38.3,9.377204844
38.4,9.37697423
38.5,9.376677347
38.6,9.376311298
38.7,9.37587308
38.8,9.37535958
38.9,9.374767576
39,9.374093731
39.1,9.373334589
39.2,9.372486576
39.3,9.371545991
39.4,9.370509009
39.5,9.369371676
39.6,9.368129903
39.7,9.366779465
39.8,9.365316
39.9,9.363735001
40,9.362031818
40.1,9.36020165
40.2,9.358239546
40.3,9.356140398
40.4,9.353898941
40.5,9.351509748
40.6,9.348967226
40.7,9.346265615
40.8,9.343398984
40.9,9.340361226
41,9.337146058
41.1,9.333747016
41.2,9.33015745
41.3,9.326370526
41.4,9.322379217
41.5,9.318176304
41.6,9.313754373
41.7,9.309105809
41.8,9.304222796
41.9,9.299097312
42,9.293721129
42.1,9.288085807
42.2,9.282182693
42.3,9.276002919
42.4,9.269537398
42.5,9.262776823
42.6,9.255711662
42.7,9.24833216
42.8,9.240628333
42.9,9.232589966
43,9.224206614
43.1,9.215467598
43.2,9.206362002
43.3,9.196878674
43.4,9.187006223
43.5,9.176733017
43.6,9.166047181
43.7,9.154936601
43.8,9.143388914
43.9,9.131391515
44,9.118931552
44.1,9.105995928
44.2,9.092571295
44.3,9.078644062
44.4,9.064200387
44.5,9.049226181
44.6,9.033707106
44.7,9.017628579
44.8,9.000975766
44.9,8.98373359
45,8.965886724
45.1,8.947419599
45.2,8.9283164
45.3,8.908561069
45.4,8.888137307
45.5,8.867028574
45.6,8.845218092
45.7,8.822688847
45.8,8.799423589
45.9,8.775404837
46,8.750614881
46.1,8.725035782
46.2,8.698649379
46.3,8.671437285
46.4,8.643380901
46.5,8.614461407
46.6,8.584659777
46.7,8.553956772
46.8,8.522332953
46.9,8.489768678
47,8.456244112
47.1,8.421739226
47.2,8.386233805
47.3,8.349707453
47.4,8.312139594
47.5,8.273509481
47.6,8.233796199
47.7,8.19297867
47.8,8.151035662
47.9,8.107945789
48,8.06368752
48.1,8.018239185
48.2,7.97157898
48.3,7.923684974
48.4,7.874535112
48.5,7.824107226
48.6,7.772379039
48.7,7.71932817
48.8,7.664932145
48.9,7.609168398
49,7.552014283
49.1,7.493447077
49.2,7.433443988
49.3,7.371982165
49.4,7.3090387
49.5,7.244590638
49.6,7.178614983
49.7,7.111088709
49.8,7.04198876
49.9,6.971292063
50,6.898975533
50.1,6.851649267
50.2,6.805196638
50.3,6.759607388
50.4,6.714871267
50.5,6.67097803
50.6,6.627917443
50.7,6.585679285
50.8,6.544253346
50.9,6.503629436
51,6.463797382
51.1,6.424747029
51.2,6.386468249
51.3,6.348950936
51.4,6.31218501
51.5,6.276160422
51.6,6.240867151
51.7,6.206295212
51.8,6.172434651
51.9,6.139275553
52,6.106808041
52.1,6.075022279
52.2,6.043908474
52.3,6.013456873
52.4,5.983657776
52.5,5.954501524
52.6,5.925978512
52.7,5.898079186
52.8,5.870794043
52.9,5.844113636
53,5.818028576
53.1,5.792529529
53.2,5.767607222
53.3,5.743252445
53.4,5.719456048
53.5,5.696208946
53.6,5.67350212
53.7,5.651326618
53.8,5.629673557
53.9,5.608534121
54,5.587899569
54.1,5.56776123
54.2,5.548110505
54.3,5.528938871
54.4,5.510237883
54.5,5.491999169
54.6,5.474214437
54.7,5.456875473
54.8,5.439974143
54.9,5.423502394
55,5.407452254
55.1,5.391815833
55.2,5.376585326
55.3,5.36175301
55.4,5.347311247
55.5,5.333252485
55.6,5.319569257
55.7,5.306254183
55.8,5.293299969
55.9,5.28069941
56,5.268445387
56.1,5.25653087
56.2,5.244948919
56.3,5.233692681
56.4,5.222755393
56.5,5.212130381
56.6,5.201811062
56.7,5.191790941
56.8,5.182063613
56.9,5.172622765
57,5.163462171
57.1,5.154575699
57.2,5.145957302
57.3,5.137601027
57.4,5.129501009
57.5,5.121651472
57.6,5.114046732
57.7,5.106681191
57.8,5.099549342
57.9,5.092645767
58,5.085965134
58.1,5.079502202
58.2,5.073251816
58.3,5.067208908
58.4,5.061368497
58.5,5.05572569
58.6,5.050275678
58.7,5.045013737
58.8,5.039935229
58.9,5.0350356
59,5.03031038
59.1,5.025755181
59.2,5.021365698
59.3,5.017137707
59.4,5.013067066
59.5,5.009149713
59.6,5.005381665
59.7,5.001759018
59.8,4.998277947
59.9,4.994934704
60,4.991725616
60.1,4.988647087
60.2,4.985695597
60.3,4.982867698
60.4,4.980160015
60.5,4.977569248
60.6,4.975092166
60.7,4.972725609
60.8,4.970466488
60.9,4.968311782
61,4.966258536
61.1,4.964303865
61.2,4.962444948
61.3,4.960679031
61.4,4.959003423
61.5,4.957415495
61.6,4.955912682
61.7,4.954492481
61.8,4.953152447
61.9,4.951890198
62,4.950703406
62.1,4.949589804
62.2,4.948547181
62.3,4.947573381
62.4,4.946666304
62.5,4.945823901
62.6,4.945044179
62.7,4.944325196
62.8,4.94366506
62.9,4.94306193
63,4.942514014
63.1,4.942019569
63.2,4.941576897
63.3,4.941184349
63.4,4.94084032
63.5,4.94054325
63.6,4.940291624
63.7,4.940083967
63.8,4.939918849
63.9,4.939794881
64,4.939710711
64.1,4.93966503
64.2,4.939656566
64.3,4.939684085
64.4,4.939746392
64.5,4.939842324
64.6,4.939970759
64.7,4.940130604
64.8,4.940320803
64.9,4.940540335
65,4.940788206
65.1,4.941063459
65.2,4.941365166
65.3,4.941692428
65.4,4.942044378
65.5,4.942420176
65.6,4.942819012
65.7,4.943240101
65.8,4.943682688
65.9,4.944146043
66,4.944629462
66.1,4.945132265
66.2,4.945653799
66.3,4.946193433
66.4,4.946750561
66.5,4.947324598
66.6,4.947914983
66.7,4.948521177
66.8,4.949142662
66.9,4.94977894
67,4.950429536
67.1,4.951093993
67.2,4.951771874
67.3,4.952462762
67.4,4.953166257
67.5,4.95388198
67.6,4.954609568
67.7,4.955348677
67.8,4.95609898
67.9,4.956860166
68,4.957631942
68.1,4.95841403
68.2,4.959206171
68.3,4.960008119
68.4,4.960819644
68.5,4.961640533
68.6,4.962470586
68.7,4.96330962
68.8,4.964157466
68.9,4.965013968
69,4.965878988
69.1,4.966752398
69.2,4.967634087
69.3,4.968523958
69.4,4.969421926
69.5,4.970327922
69.6,4.97124189
69.7,4.972163786
69.8,4.973093582
69.9,4.974031263
70,4.974976827
70.1,4.975930286
70.2,4.976891667
70.3,4.977861008
70.4,4.978838362
70.5,4.979823797
70.6,4.980817394
70.7,4.981819246
70.8,4.982829464
70.9,4.98384817
71,4.984875501
71.1,4.98591161
71.2,4.986956664
71.3,4.988010844
71.4,4.989074347
71.5,4.990147384
71.6,4.991230184
71.7,4.992322989
71.8,4.993426059
71.9,4.99453967
72,4.995664114
72.1,4.996799701
72.2,4.997946757
72.3,4.999105625
72.4,5.00027667
72.5,5.001460271
72.6,5.002656827
72.7,5.003866757
72.8,5.005090499
72.9,5.006328511
73,5.007581272
73.1,5.008849282
73.2,5.01013306
73.3,5.011433151
73.4,5.01275012
73.5,5.014084554
73.6,5.015437066
73.7,5.016808292
73.8,5.018198892
73.9,5.019609553
74,5.021040986
74.1,5.02249393
74.2,5.02396915
74.3,5.025467439
74.4,5.02698962
74.5,5.028536543
74.6,5.030109089
74.7,5.03170817
74.8,5.033334727
74.9,5.034989737
75,5.036674207
75.1,5.038389178
75.2,5.040135725
75.3,5.04191496
75.4,5.043728029
75.5,5.045576116
75.6,5.047460442
75.7,5.049382268
75.8,5.051342892
75.9,5.053343654
76,5.055385934
76.1,5.057471156
76.2,5.059600786
76.3,5.061776332
76.4,5.06399935
76.5,5.06627144
76.6,5.068594248
76.7,5.070969471
76.8,5.073398851
76.9,5.075884181
77,5.078427306
77.1,5.081030122
77.2,5.083694575
77.3,5.08642267
77.4,5.089216461
77.5,5.092078062
77.6,5.095009642
77.7,5.098013429
77.8,5.101091708
77.9,5.104246825
78,5.107481187
78.1,5.110797263
78.2,5.114197585
78.3,5.11768475
78.4,5.121261418
78.5,5.124930317
78.6,5.128694243
78.7,5.132556059
78.8,5.136518696
78.9,5.140585159
79,5.144758522
79.1,5.149041932
79.2,5.153438609
79.3,5.15795185
79.4,5.162585025
79.5,5.167341581
79.6,5.172225044
79.7,5.177239017
79.8,5.182387184
79.9,5.187673308
80,5.193101235
80.1,5.198674894
80.2,5.204398294
80.3,5.210275531
80.4,5.216310787
80.5,5.222508328
80.6,5.228872508
80.7,5.235407768
80.8,5.242118639
80.9,5.24900974
81,5.25608578
81.1,5.263351561
81.2,5.270811974
81.3,5.278472006
81.4,5.286336732
81.5,5.294411326
81.6,5.302701052
81.7,5.311211273
81.8,5.319947444
81.9,5.328915118
82,5.338119945
82.1,5.34756767
82.2,5.357264138
82.3,5.367215289
82.4,5.377427166
82.5,5.387905906
82.6,5.398657747
82.7,5.409689026
82.8,5.42100618
82.9,5.432615746
83,5.444524359
83.1,5.456738757
83.2,5.469265774
83.3,5.482112348
83.4,5.495285515
83.5,5.508792412
83.6,5.522640276
83.7,5.536836442
83.8,5.551388347
83.9,5.566303526
84,5.581589614
84.1,5.597254346
84.2,5.613305552
84.3,5.629751163
84.4,5.646599207
84.5,5.66385781
84.6,5.681535192
84.7,5.699639673
84.8,5.718179664
84.9,5.737163674
85,5.756600305
85.1,5.776498253
85.2,5.796866303
85.3,5.817713337
85.4,5.839048322
85.5,5.86088032
85.6,5.883218477
85.7,5.906072029
85.8,5.929450298
85.9,5.953362691
86,5.9778187
86.1,6.002827898
86.2,6.02839994
86.3,6.054544564
86.4,6.081271583
86.5,6.108590889
86.6,6.136512451
86.7,6.165046309
86.8,6.19420258
86.9,6.223991449
87,6.254423172
87.1,6.285508073
87.2,6.317256541
87.3,6.349679031
87.4,6.382786059
87.5,6.416588203
87.6,6.451096098
87.7,6.486320439
87.8,6.522271973
87.9,6.558961502
88,6.596399878
88.1,6.634598003
88.2,6.673566823
88.3,6.713317334
88.4,6.753860569
88.5,6.795207605
88.6,6.837369557
88.7,6.880357576
88.8,6.924182845
88.9,6.968856581
89,7.014390031
89.1,7.060794465
89.2,7.108081183
89.3,7.156261504
89.4,7.205346769
89.5,7.255348334
89.6,7.306277575
89.7,7.358145877
89.8,7.410964639
89.9,7.464745265
90,7.519499167
90.1,7.575237762
90.2,7.629993285
90.3,7.683777153
90.4,7.736600777
90.5,7.788475563
90.6,7.839412909
90.7,7.8894242
90.8,7.938520811
90.9,7.9867141
91,8.034015406
91.1,8.08043605
91.2,8.12598733
91.3,8.170680517
91.4,8.214526859
91.5,8.25753757
91.6,8.299723836
91.7,8.341096807
91.8,8.381667598
91.9,8.421447285
92,8.460446903
92.1,8.498677445
92.2,8.53614986
92.3,8.572875049
92.4,8.608863863
92.5,8.644127105
92.6,8.678675523
92.7,8.712519809
92.8,8.745670601
92.9,8.778138474
93,8.809933947
93.1,8.841067473
93.2,8.871549442
93.3,8.901390178
93.4,8.930599936
93.5,8.959188902
93.6,8.987167191
93.7,9.014544846
93.8,9.041331835
93.9,9.067538048
94,9.093173301
94.1,9.118247329
94.2,9.142769789
94.3,9.166750254
94.4,9.190198214
94.5,9.213123079
94.6,9.235534168
94.7,9.257440718
94.8,9.278851877
94.9,9.299776704
95,9.320224169
95.1,9.34020315
95.2,9.359722435
95.3,9.37879072
95.4,9.397416605
95.5,9.415608601
95.6,9.433375118
95.7,9.450724476
95.8,9.467664896
95.9,9.484204503
96,9.500351325
96.1,9.516113292
96.2,9.531498237
96.3,9.546513893
96.4,9.561167895
96.5,9.575467778
96.6,9.589420979
96.7,9.603034833
96.8,9.616316579
96.9,9.629273351
97,9.641912188
97.1,9.654240025
97.2,9.666263698
97.3,9.677989945
97.4,9.689425401
97.5,9.700576602
97.6,9.711449987
97.7,9.722051891
97.8,9.732388552
97.9,9.742466111
98,9.752290607
98.1,9.761867982
98.2,9.77120408
98.3,9.780304647
98.4,9.789175334
98.5,9.797821693
98.6,9.80624918
98.7,9.814463157
98.8,9.82246889
98.9,9.830271552
99,9.837876219
99.1,9.845287878
99.2,9.852511421
99.3,9.859551649
99.4,9.866413273
99.5,9.873100911
99.6,9.879619096
99.7,9.88597227
99.8,9.892164785
99.9,9.898200911
100,9.904084828
100.1,9.909820632
100.2,9.915412336
100.3,9.920863868
100.4,9.926179075
100.5,9.931361721
100.6,9.93641549
100.7,9.941343989
100.8,9.946150742
100.9,9.950839198
101,9.95541273
101.1,9.959874635
101.2,9.964228134
101.3,9.968476377
101.4,9.972622439
101.5,9.976669326
101.6,9.980619973
101.7,9.984477243
101.8,9.988243935
101.9,9.991922779
102,9.995516438
102.1,9.999027511
102.2,10.00245853
102.3,10.00581198
102.4,10.00909025
102.5,10.0122957
102.6,10.01543063
102.7,10.01849725
102.8,10.02149775
102.9,10.02443423
103,10.02730877
103.1,10.03012337
103.2,10.03287998
103.3,10.0355805
103.4,10.03822678
103.5,10.04082062
103.6,10.04336377
103.7,10.04585794
103.8,10.04830477
103.9,10.05070587
104,10.05306281
104.1,10.0553771
104.2,10.05765022
104.3,10.0598836
104.4,10.06207863
104.5,10.06423665
104.6,10.06635899
104.7,10.06844691
104.8,10.07050164
104.9,10.07252438
105,10.07451629
105.1,10.07647849
105.2,10.07841208
105.3,10.08031811
105.4,10.08219761
105.5,10.08405156
105.6,10.08588093
105.7,10.08768665
105.8,10.08946961
105.9,10.0912307
106,10.09297075
106.1,10.09469058
106.2,10.09639098
106.3,10.09807271
106.4,10.09973652
106.5,10.10138312
106.6,10.10301319
106.7,10.10462741
106.8,10.10622641
106.9,10.10781083
107,10.10938126
107.1,10.11093829
107.2,10.11248247
107.3,10.11401434
107.4,10.11553443
107.5,10.11704325
107.6,10.11854127
107.7,10.12002897
107.8,10.12150679
107.9,10.12297519
108,10.12443456
108.1,10.12588532
108.2,10.12732786
108.3,10.12876256
108.4,10.13018977
108.5,10.13160984
108.6,10.13302312
108.7,10.13442991
108.8,10.13583054
108.9,10.1372253
109,10.13861448
109.1,10.13999835
109.2,10.14137719
109.3,10.14275124
109.4,10.14412075
109.5,10.14548596
109.6,10.1468471
109.7,10.14820438
109.8,10.14955801
109.9,10.15090819
110,10.15225512
110.1,10.15359897
110.2,10.15493994
110.3,10.15627818
110.4,10.15761386
110.5,10.15894715
110.6,10.16027818
110.7,10.1616071
110.8,10.16293405
110.9,10.16425917
111,10.16558257
111.1,10.16690439
111.2,10.16822473
111.3,10.16954372
111.4,10.17086144
111.5,10.17217802
111.6,10.17349354
111.7,10.17480809
111.8,10.17612178
111.9,10.17743468
112,10.17874687
112.1,10.18005843
112.2,10.18136945
112.3,10.18267998
112.4,10.1839901
112.5,10.18529987
112.6,10.18660936
112.7,10.18791862
112.8,10.18922771
112.9,10.19053669
113,10.19184561
113.1,10.19315451
113.2,10.19446344
113.3,10.19577245
113.4,10.19708158
113.5,10.19839088
113.6,10.19970037
113.7,10.20101011
113.8,10.20232011
113.9,10.20363043
114,10.20494108
114.1,10.2062521
114.2,10.20756353
114.3,10.20887537
114.4,10.21018768
114.5,10.21150046
114.6,10.21281374
114.7,10.21412755
114.8,10.2154419
114.9,10.21675682
115,10.21807233
115.1,10.21938845
115.2,10.22070519
115.3,10.22202257
115.4,10.2233406
115.5,10.22465931
115.6,10.2259787
115.7,10.2272988
115.8,10.22861961
115.9,10.22994114
116,10.23126341
116.1,10.23258643
116.2,10.23391021
116.3,10.23523476
116.4,10.23656008
116.5,10.2378862
116.6,10.23921311
116.7,10.24054083
116.8,10.24186936
116.9,10.24319871
117,10.24452889
117.1,10.24585991
117.2,10.24719176
117.3,10.24852446
117.4,10.24985802
117.5,10.25119243
117.6,10.2525277
117.7,10.25386384
117.8,10.25520086
117.9,10.25653875
118,10.25787753
118.1,10.25921718
118.2,10.26055773
118.3,10.26189917
118.4,10.26324151
118.5,10.26458475
118.6,10.26592889
118.7,10.26727393
118.8,10.26861988
118.9,10.26996675
119,10.27131452
119.1,10.27266321
119.2,10.27401283
119.3,10.27536336
119.4,10.27671481
119.5,10.27806719
119.6,10.27942049
119.7,10.28077472
119.8,10.28212988
119.9,10.28348598
120,10.284843
120.1,10.28620096
120.2,10.28755986
120.3,10.28891969
120.4,10.29028046
120.5,10.29164217
120.6,10.29300483
120.7,10.29436842
120.8,10.29573296
120.9,10.29709844
121,10.29846487
121.1,10.29983224
121.2,10.30120056
121.3,10.30256983
121.4,10.30394005
121.5,10.30531122
121.6,10.30668334
121.7,10.30805641
121.8,10.30943043
121.9,10.31080541
122,10.31218134
122.1,10.31355822
122.2,10.31493606
122.3,10.31631485
122.4,10.3176946
122.5,10.31907531
122.6,10.32045698
122.7,10.3218396
122.8,10.32322319
122.9,10.32460773
123,10.32599323
123.1,10.32737969
123.2,10.32876712
123.3,10.3301555
123.4,10.33154485
123.5,10.33293516
123.6,10.33432643
123.7,10.33571867
123.8,10.33711187
123.9,10.33850604
124,10.33990117
124.1,10.34129726
124.2,10.34269432
124.3,10.34409235
124.4,10.34549135
124.5,10.34689131
124.6,10.34829224
124.7,10.34969413
124.8,10.351097
124.9,10.35250083
125,10.35390564
125.1,10.35531141
125.2,10.35671816
125.3,10.35812587
125.4,10.35953456
125.5,10.36094421
125.6,10.36235484
125.7,10.36376644
125.8,10.36517902
125.9,10.36659256
126,10.36800708
126.1,10.36942258
126.2,10.37083904
126.3,10.37225649
126.4,10.3736749
126.5,10.3750943
126.6,10.37651466
126.7,10.37793601
126.8,10.37935833
126.9,10.38078163
127,10.3822059
127.1,10.38363115
127.2,10.38505738
127.3,10.38648459
127.4,10.38791278
127.5,10.38934194
127.6,10.39077209
127.7,10.39220321
127.8,10.39363532
127.9,10.3950684
128,10.39650247
128.1,10.39793751
128.2,10.39937354
128.3,10.40081055
128.4,10.40224855
128.5,10.40368752
128.6,10.40512748
128.7,10.40656842
128.8,10.40801035
128.9,10.40945326
129,10.41089715
129.1,10.41234203
129.2,10.41378789
129.3,10.41523474
129.4,10.41668258
129.5,10.4181314
129.6,10.41958121
129.7,10.421032
129.8,10.42248378
129.9,10.42393655
130,10.42539031
130.1,10.42684506
130.2,10.42830079
130.3,10.42975751
130.4,10.43121523
130.5,10.43267393
130.6,10.43413362
130.7,10.4355943
130.8,10.43705598
130.9,10.43851864
131,10.4399823
131.1,10.44144695
131.2,10.44291259
131.3,10.44437922
131.4,10.44584684
131.5,10.44731546
131.6,10.44878507
131.7,10.45025568
131.8,10.45172728
131.9,10.45319987
132,10.45467346
132.1,10.45614804
132.2,10.45762362
132.3,10.4591002
132.4,10.46057777
132.5,10.46205634
132.6,10.4635359
132.7,10.46501646
132.8,10.46649802
132.9,10.46798058
133,10.46946413
133.1,10.47094869
133.2,10.47243424
133.3,10.47392079
133.4,10.47540834
133.5,10.47689689
133.6,10.47838645
133.7,10.479877
133.8,10.48136855
133.9,10.4828611
134,10.48435466
134.1,10.48584922
134.2,10.48734477
134.3,10.48884134
134.4,10.4903389
134.5,10.49183747
134.6,10.49333704
134.7,10.49483761
134.8,10.49633919
134.9,10.49784177
135,10.49934536
135.1,10.50084995
135.2,10.50235555
135.3,10.50386216
135.4,10.50536977
135.5,10.50687838
135.6,10.50838801
135.7,10.50989864
135.8,10.51141027
135.9,10.51292292
136,10.51443657
136.1,10.51595123
136.2,10.5174669
136.3,10.51898358
136.4,10.52050127
136.5,10.52201996
136.6,10.52353967
136.7,10.52506039
136.8,10.52658212
136.9,10.52810485
137,10.5296286
137.1,10.53115336
137.2,10.53267914
137.3,10.53420592
137.4,10.53573372
137.5,10.53726253
137.6,10.53879235
137.7,10.54032319
137.8,10.54185504
137.9,10.5433879
138,10.54492178
138.1,10.54645667
138.2,10.54799257
138.3,10.5495295
138.4,10.55106743
138.5,10.55260639
138.6,10.55414636
138.7,10.55568734
138.8,10.55722934
138.9,10.55877236
139,10.5603164
139.1,10.56186145
139.2,10.56340752
139.3,10.56495461
139.4,10.56650272
139.5,10.56805185
139.6,10.56960199
139.7,10.57115316
139.8,10.57270535
139.9,10.57425855
140,10.57581278
140.1,10.57736802
140.2,10.57892429
140.3,10.58048158
140.4,10.58203989
140.5,10.58359922
140.6,10.58515957
140.7,10.58672094
140.8,10.58828334
140.9,10.58984676
141,10.59141121
141.1,10.59297668
141.2,10.59454317
141.3,10.59611068
141.4,10.59767922
141.5,10.59924879
141.6,10.60081938
141.7,10.60239099
141.8,10.60396363
141.9,10.6055373
142,10.60711199
142.1,10.60868771
142.2,10.61026445
142.3,10.61184223
